action,month,day,hour,count,sum,avg,std,step
CASH_OUT,0,10,16,4007,495011060.63,123536.58,958.65,256
CASH_IN,0,10,17,5293,748334772.11,141381.97,1110.03,257
PAYMENT,0,10,17,3041,22946950.23,7545.86,79.87,257
DEBIT,0,10,17,380,2395035.09,6302.72,255.01,257
TRANSFER,0,10,17,780,1014874785.56,1301121.52,33031.53,257
CASH_OUT,0,10,17,3501,414041826.40,118263.88,986.10,257
CASH_IN,0,10,18,6890,958878440.14,139169.58,962.48,258
PAYMENT,0,10,18,4015,31283093.54,7791.56,72.44,258
DEBIT,0,10,18,483,2346990.65,4859.19,170.91,258
TRANSFER,0,10,18,988,1225398811.69,1240282.20,26507.05,258
CASH_OUT,0,10,18,4551,550381075.98,120936.29,1313.11,258
CASH_IN,0,10,19,16789,2342226557.85,139509.59,614.75,259
PAYMENT,0,10,19,9896,76208275.97,7700.92,45.45,259
DEBIT,0,10,19,1216,6375219.39,5242.78,109.30,259
TRANSFER,0,10,19,2679,3592685437.58,1341054.66,17879.94,259
CASH_OUT,0,10,19,10554,1237138956.28,117219.91,652.02,259
CASH_IN,0,10,20,13640,1899722921.14,139275.87,677.77,260
PAYMENT,0,10,20,8074,62449094.55,7734.59,51.38,260
DEBIT,0,10,20,922,4667077.00,5061.91,118.86,260
TRANSFER,0,10,20,2012,2901912433.65,1442302.40,21550.62,260
CASH_OUT,0,10,20,8338,1003671664.07,120373.19,1132.95,260
CASH_IN,0,10,21,10629,1496092930.26,140755.76,774.53,261
PAYMENT,0,10,21,6491,51032144.14,7861.98,57.49,261
DEBIT,0,10,21,705,3956942.18,5612.68,150.75,261
TRANSFER,0,10,21,1627,2221342162.94,1365299.42,23689.69,261
CASH_OUT,0,10,21,6193,744448604.49,120208.07,1233.44,261
CASH_IN,0,10,22,8210,1165115318.79,141914.17,880.74,262
PAYMENT,0,10,22,5301,40518169.11,7643.50,62.96,262
DEBIT,0,10,22,602,2785075.70,4626.37,144.78,262
TRANSFER,0,10,22,1133,1618818793.30,1428789.76,28932.19,262
CASH_OUT,0,10,22,4665,549243892.93,117737.17,1077.62,262
CASH_IN,0,10,23,6178,873933076.73,141458.90,1010.97,263
PAYMENT,0,10,23,4369,35390238.60,8100.31,75.83,263
DEBIT,0,10,23,419,2435230.48,5812.01,207.18,263
TRANSFER,0,10,23,839,1147694876.35,1367931.91,32960.71,263
CASH_OUT,0,10,23,3503,415050139.66,118484.20,992.26,263
CASH_IN,0,11,0,2877,413390472.13,143688.03,1518.02,264
PAYMENT,0,11,0,2211,17885641.02,8089.39,106.90,264
DEBIT,0,11,0,217,901651.41,4155.08,212.38,264
TRANSFER,0,11,0,419,595777712.85,1421903.85,48187.94,264
CASH_OUT,0,11,0,1902,232421128.70,122198.28,2434.16,264
CASH_IN,0,11,1,1119,159544906.30,142578.11,2389.71,265
PAYMENT,0,11,1,790,6413328.01,8118.14,179.20,265
DEBIT,0,11,1,88,329098.12,3739.75,316.94,265
TRANSFER,0,11,1,131,178169642.30,1360073.61,82828.38,265
CASH_OUT,0,11,1,742,92043472.10,124047.81,2241.70,265
CASH_IN,0,11,2,440,61850482.11,140569.28,3878.94,266
PAYMENT,0,11,2,339,2724842.10,8037.88,252.54,266
DEBIT,0,11,2,31,89116.49,2874.73,410.71,266
TRANSFER,0,11,2,57,84028930.00,1474191.75,145906.80,266
CASH_OUT,0,11,2,276,32620577.67,118190.50,3589.70,266
CASH_IN,0,11,3,56,8695385.75,155274.75,10972.59,267
PAYMENT,0,11,3,26,253794.36,9761.32,1071.06,267
DEBIT,0,11,3,1,3911.13,3911.13,0.00,267
TRANSFER,0,11,3,4,7238318.55,1809579.64,1257284.43,267
CASH_OUT,0,11,3,26,10105637.13,388678.35,195256.15,267
TRANSFER,0,11,4,2,8288416.30,4144208.15,1243684.50,268
CASH_OUT,0,11,4,2,8288416.30,4144208.15,1243684.50,268
TRANSFER,0,11,5,5,18417522.00,3683504.40,614079.48,269
CASH_OUT,0,11,5,5,18417522.00,3683504.40,614079.48,269
TRANSFER,0,11,6,2,10321344.97,5160672.49,1259408.64,270
CASH_OUT,0,11,6,2,10321344.97,5160672.49,1259408.64,270
TRANSFER,0,11,7,2,7054158.06,3527079.03,292760.50,271
CASH_OUT,0,11,7,2,7054158.06,3527079.03,292760.50,271
TRANSFER,0,11,8,1,20.00,20.00,0.00,272
TRANSFER,0,11,10,2,4831075.80,2415537.90,3416058.17,274
CASH_OUT,0,11,10,1,4831055.80,4831055.80,0.00,274
TRANSFER,0,11,11,1,3103441.19,3103441.19,0.00,275
CASH_OUT,0,11,11,1,3103441.19,3103441.19,0.00,275
CASH_IN,0,11,13,119,15209210.38,127808.49,7722.43,277
PAYMENT,0,11,13,72,688289.93,9559.58,662.96,277
DEBIT,0,11,13,5,18169.70,3633.94,1164.84,277
TRANSFER,0,11,13,7,7726402.72,1103771.82,651162.25,277
CASH_OUT,0,11,13,90,16976564.06,188628.49,52549.35,277
TRANSFER,0,11,14,2,5806354.10,2903177.05,4105684.07,278
CASH_OUT,0,11,14,1,5806334.10,5806334.10,0.00,278
CASH_IN,0,11,15,59,7537776.22,127758.92,9732.22,279
PAYMENT,0,11,15,11,79328.09,7211.64,1017.03,279
DEBIT,0,11,15,3,19015.22,6338.41,2954.11,279
TRANSFER,0,11,15,3,124483.45,41494.48,36227.52,279
CASH_OUT,0,11,15,36,5307054.19,147418.17,10729.95,279
TRANSFER,0,11,16,1,4954922.24,4954922.24,0.00,280
CASH_OUT,0,11,16,1,4954922.24,4954922.24,0.00,280
CASH_IN,0,11,17,4284,600666326.42,140211.56,1223.64,281
PAYMENT,0,11,17,2418,23535163.38,9733.32,118.97,281
DEBIT,0,11,17,284,1922919.86,6770.84,261.42,281
TRANSFER,0,11,17,573,793022743.92,1383983.85,40377.63,281
CASH_OUT,0,11,17,2816,333434488.73,118407.13,1138.53,281
CASH_IN,0,11,18,8303,1182211065.86,142383.60,874.83,282
PAYMENT,0,11,18,4851,49817078.91,10269.45,87.86,282
DEBIT,0,11,18,525,3845430.71,7324.63,235.80,282
TRANSFER,0,11,18,1172,1688925803.07,1441062.97,28979.76,282
CASH_OUT,0,11,18,5376,638736843.40,118812.66,911.22,282
CASH_IN,0,11,19,10426,1463277642.86,140348.90,791.13,283
PAYMENT,0,11,19,6091,72388924.79,11884.57,88.06,283
DEBIT,0,11,19,712,6134320.42,8615.62,208.76,283
TRANSFER,0,11,19,1509,2152407861.22,1426380.29,25185.11,283
CASH_OUT,0,11,19,6368,800425607.44,125694.98,948.81,283
CASH_IN,0,11,20,13131,1842436290.92,140311.96,696.78,284
PAYMENT,0,11,20,7649,93505776.08,12224.58,82.52,284
DEBIT,0,11,20,907,8315304.35,9167.92,216.44,284
TRANSFER,0,11,20,1708,3079196830.53,1802808.45,28868.86,284
CASH_OUT,0,11,20,7666,989227250.37,129040.86,748.79,284
CASH_IN,0,11,21,10197,1466197752.16,143787.17,807.63,285
PAYMENT,0,11,21,6044,67262207.74,11128.76,83.39,285
DEBIT,0,11,21,711,5453175.38,7669.73,191.00,285
TRANSFER,0,11,21,1252,2377663120.82,1899091.95,36125.21,285
CASH_OUT,0,11,21,5830,766825973.69,131531.04,1310.34,285
CASH_IN,0,11,22,8449,1220626306.51,144469.91,888.96,286
PAYMENT,0,11,22,5277,54878894.63,10399.64,84.94,286
DEBIT,0,11,22,594,2795886.16,4706.88,149.76,286
TRANSFER,0,11,22,955,1919087167.61,2009515.36,43028.05,286
CASH_OUT,0,11,22,4860,645252388.82,132767.98,1089.31,286
CASH_IN,0,11,23,5576,814024323.83,145987.15,1104.78,287
PAYMENT,0,11,23,3668,41885762.13,11419.24,108.69,287
DEBIT,0,11,23,411,2064880.47,5024.04,184.70,287
TRANSFER,0,11,23,627,1305578301.61,2082262.04,56424.69,287
CASH_OUT,0,11,23,3222,426025200.95,132223.84,1285.98,287
CASH_IN,0,12,0,2965,427671316.49,144239.90,1512.76,288
PAYMENT,0,12,0,2133,36429276.67,17078.89,216.03,288
DEBIT,0,12,0,238,864939.57,3634.20,181.61,288
TRANSFER,0,12,0,283,596932681.86,2109302.76,92040.13,288
CASH_OUT,0,12,0,1745,245415150.37,140639.05,4322.92,288
CASH_IN,0,12,1,899,130427984.77,145081.18,2735.96,289
PAYMENT,0,12,1,667,6698708.43,10043.04,233.39,289
DEBIT,0,12,1,74,250920.34,3390.82,314.05,289
TRANSFER,0,12,1,80,188246422.14,2353080.28,193985.08,289
CASH_OUT,0,12,1,648,89327924.98,137851.74,6444.65,289
CASH_IN,0,12,2,256,37426552.43,146197.47,5096.37,290
PAYMENT,0,12,2,177,1679171.49,9486.84,438.33,290
DEBIT,0,12,2,24,86029.22,3584.55,482.36,290
TRANSFER,0,12,2,18,42425705.94,2356983.66,494855.82,290
CASH_OUT,0,12,2,171,29610680.89,173161.88,43139.14,290
CASH_IN,0,12,3,2,223410.78,111705.39,115999.92,291
PAYMENT,0,12,3,1,9473.27,9473.27,0.00,291
TRANSFER,0,12,3,1,7934274.66,7934274.66,0.00,291
CASH_OUT,0,12,3,2,8159664.63,4079832.32,5451004.64,291
TRANSFER,0,12,4,1,812578.48,812578.48,0.00,292
CASH_OUT,0,12,4,1,812578.48,812578.48,0.00,292
TRANSFER,0,12,5,1,4436649.45,4436649.45,0.00,293
CASH_OUT,0,12,5,1,4436649.45,4436649.45,0.00,293
TRANSFER,0,12,6,3,9381572.13,3127190.71,414442.58,294
CASH_OUT,0,12,6,3,9381572.13,3127190.71,414442.58,294
TRANSFER,0,12,9,3,13016889.46,4338963.15,3591769.16,297
CASH_OUT,0,12,9,2,13016879.46,6508439.73,4833575.40,297
TRANSFER,0,12,10,2,13148572.42,6574286.21,1210757.31,298
CASH_OUT,0,12,10,2,13148572.42,6574286.21,1210757.31,298
TRANSFER,0,12,11,1,2551098.76,2551098.76,0.00,299
CASH_OUT,0,12,11,1,2551098.76,2551098.76,0.00,299
TRANSFER,0,12,12,2,5522545.82,2761272.91,982749.85,300
CASH_OUT,0,12,12,2,5522545.82,2761272.91,982749.85,300
CASH_IN,0,12,13,1518,223137857.54,146994.64,2120.49,301
PAYMENT,0,12,13,902,10522678.88,11665.94,228.63,301
DEBIT,0,12,13,124,868938.29,7007.57,449.56,301
TRANSFER,0,12,13,141,333458497.61,2364953.88,141321.67,301
CASH_OUT,0,12,13,1075,149846445.91,139392.04,5293.32,301
CASH_IN,0,12,14,3568,528016761.49,147986.76,1354.84,302
PAYMENT,0,12,14,1969,20835281.96,10581.66,134.76,302
DEBIT,0,12,14,254,1148988.05,4523.57,234.46,302
TRANSFER,0,12,14,283,728085945.43,2572741.86,108164.67,302
CASH_OUT,0,12,14,2379,318534852.17,133894.43,1328.98,302
CASH_IN,0,12,15,2410,355509204.97,147514.19,1670.84,303
PAYMENT,0,12,15,1391,16329903.09,11739.69,186.36,303
DEBIT,0,12,15,164,812458.50,4954.02,286.19,303
TRANSFER,0,12,15,189,525053894.14,2778062.93,155204.92,303
CASH_OUT,0,12,15,1608,242061583.65,150535.81,10339.53,303
CASH_IN,0,12,16,4407,635948972.85,144304.28,1234.42,304
PAYMENT,0,12,16,2410,24067458.39,9986.50,115.41,304
DEBIT,0,12,16,316,1594898.96,5047.15,200.88,304
TRANSFER,0,12,16,390,1042559871.80,2673230.44,98463.18,304
CASH_OUT,0,12,16,2851,371399311.93,130269.84,1435.81,304
CASH_IN,0,12,17,11514,1672950264.79,145297.05,763.40,305
PAYMENT,0,12,17,6470,66887861.69,10338.15,71.83,305
DEBIT,0,12,17,748,3733060.09,4990.72,131.62,305
TRANSFER,0,12,17,1424,2939101984.22,2063976.11,35313.25,305
CASH_OUT,0,12,17,6905,880429271.55,127506.05,1061.79,305
CASH_IN,0,12,18,14872,2159495515.95,145205.45,667.42,306
PAYMENT,0,12,18,8286,83103374.55,10029.37,63.09,306
DEBIT,0,12,18,1026,5848225.73,5700.03,126.71,306
TRANSFER,0,12,18,2274,2005184045.96,881787.18,12066.38,306
CASH_OUT,0,12,18,9038,1135272300.69,125611.01,960.61,306
CASH_IN,0,12,19,13801,1982525340.80,143650.85,694.29,307
PAYMENT,0,12,19,8308,91331583.01,10993.21,69.52,307
DEBIT,0,12,19,1069,6031126.28,5641.84,118.64,307
TRANSFER,0,12,19,2207,2507230400.88,1136035.52,15622.77,307
CASH_OUT,0,12,19,8767,1114159145.12,127085.56,759.88,307
CASH_IN,0,12,20,14421,2053740086.44,142413.15,671.44,308
PAYMENT,0,12,20,9119,106260424.94,11652.64,68.72,308
DEBIT,0,12,20,1060,6781582.26,6397.72,140.89,308
TRANSFER,0,12,20,2317,3041327716.57,1312614.47,18348.81,308
CASH_OUT,0,12,20,9080,1183114513.44,130298.96,675.20,308
CASH_IN,0,12,21,11020,1575125242.99,142933.33,772.39,309
PAYMENT,0,12,21,7039,78180006.44,11106.69,73.63,309
DEBIT,0,12,21,758,4249475.93,5606.17,139.66,309
TRANSFER,0,12,21,1647,2697045788.21,1637550.57,25481.41,309
CASH_OUT,0,12,21,6242,808251579.10,129485.99,976.75,309
CASH_IN,0,12,22,8018,1145598422.60,142878.33,901.35,310
PAYMENT,0,12,22,5361,60386537.25,11264.04,84.87,310
DEBIT,0,12,22,597,3642479.38,6101.31,169.96,310
TRANSFER,0,12,22,1147,2092984136.26,1824746.41,35696.20,310
CASH_OUT,0,12,22,4758,625912121.10,131549.42,922.11,310
CASH_IN,0,12,23,7000,1004002030.95,143428.86,979.39,311
PAYMENT,0,12,23,4841,46334463.52,9571.26,80.71,311
DEBIT,0,12,23,546,2879418.71,5273.66,163.75,311
TRANSFER,0,12,23,1021,1308975176.29,1282052.08,27067.44,311
CASH_OUT,0,12,23,4078,528307273.65,129550.58,1879.91,311
CASH_IN,0,13,0,2380,342293893.44,143820.96,1659.66,312
PAYMENT,0,13,0,1616,14415200.85,8920.30,130.13,312
DEBIT,0,13,0,171,687256.03,4019.04,260.23,312
TRANSFER,0,13,0,331,200092095.94,604507.84,21473.25,312
CASH_OUT,0,13,0,1467,184612052.26,125843.25,1704.68,312
CASH_IN,0,13,1,785,112179736.76,142904.12,2916.99,313
PAYMENT,0,13,1,589,9099081.67,15448.36,370.52,313
DEBIT,0,13,1,55,225170.35,4094.01,396.35,313
TRANSFER,0,13,1,116,65122947.80,561404.72,35692.22,313
CASH_OUT,0,13,1,579,75667955.26,130687.31,4908.11,313
CASH_IN,0,13,2,270,36902026.39,136674.17,4895.42,314
PAYMENT,0,13,2,192,1632623.66,8503.25,368.55,314
DEBIT,0,13,2,33,123462.29,3741.28,444.63,314
TRANSFER,0,13,2,35,23579726.99,673706.49,66490.41,314
CASH_OUT,0,13,2,177,23157428.47,130832.93,4841.80,314
TRANSFER,0,13,4,5,22753675.45,4550735.09,1857945.12,316
CASH_OUT,0,13,4,4,22753665.45,5688416.36,1805700.46,316
TRANSFER,0,13,5,3,10966705.51,3655568.50,2629434.58,317
CASH_OUT,0,13,5,2,10966655.51,5483327.75,2758891.37,317
TRANSFER,0,13,7,1,1588387.63,1588387.63,0.00,319
CASH_OUT,0,13,7,1,1588387.63,1588387.63,0.00,319
TRANSFER,0,13,9,1,7233418.95,7233418.95,0.00,321
CASH_OUT,0,13,9,1,7233418.95,7233418.95,0.00,321
TRANSFER,0,13,10,1,20.00,20.00,0.00,322
CASH_IN,0,13,11,465,65578761.62,141029.59,3614.15,323
PAYMENT,0,13,11,262,2864153.99,10931.89,377.18,323
DEBIT,0,13,11,24,157916.50,6579.85,1030.31,323
TRANSFER,0,13,11,76,55146582.39,725612.93,57563.73,323
CASH_OUT,0,13,11,332,43495787.20,131011.41,3482.26,323
CASH_IN,0,13,12,482,70296601.59,145843.57,3721.99,324
PAYMENT,0,13,12,287,2983123.68,10394.16,340.44,324
DEBIT,0,13,12,32,247500.05,7734.38,1050.02,324
TRANSFER,0,13,12,71,44320538.50,624232.94,52749.93,324
CASH_OUT,0,13,12,355,46151949.11,130005.49,3441.12,324
CASH_IN,0,13,13,599,90499884.10,151084.95,3358.40,325
PAYMENT,0,13,13,373,3888388.93,10424.64,295.48,325
DEBIT,0,13,13,34,139128.53,4092.02,646.60,325
TRANSFER,0,13,13,87,64910080.93,746092.88,69593.48,325
CASH_OUT,0,13,13,531,76132310.29,143375.35,11159.62,325
CASH_IN,0,13,14,1362,207017535.59,151995.25,2325.34,326
PAYMENT,0,13,14,782,7736936.78,9893.78,203.12,326
DEBIT,0,13,14,90,417406.03,4637.84,339.17,326
TRANSFER,0,13,14,181,126287715.38,697722.18,49312.58,326
CASH_OUT,0,13,14,1002,136986435.48,136713.01,7550.10,326
TRANSFER,0,13,15,2,3188944.07,1594472.04,2254909.84,327
CASH_OUT,0,13,15,1,3188934.07,3188934.07,0.00,327
CASH_IN,0,13,17,4112,592100645.94,143993.35,1259.24,329
PAYMENT,0,13,17,2429,23943539.40,9857.36,116.15,329
DEBIT,0,13,17,305,1896934.96,6219.46,234.40,329
TRANSFER,0,13,17,626,401726641.69,641735.85,16130.57,329
CASH_OUT,0,13,17,2744,348592969.43,127038.25,1177.95,329
CASH_IN,0,13,18,9195,1322815352.26,143862.46,851.46,330
PAYMENT,0,13,18,5695,56992113.73,10007.39,76.29,330
DEBIT,0,13,18,652,3240985.92,4970.84,141.16,330
TRANSFER,0,13,18,1446,1036873066.42,717062.98,11783.41,330
CASH_OUT,0,13,18,6387,794390021.85,124376.08,769.61,330
CASH_IN,0,13,19,9343,1344464189.66,143900.69,831.38,331
PAYMENT,0,13,19,6181,65853707.09,10654.22,77.40,331
DEBIT,0,13,19,712,3845288.64,5400.69,147.17,331
TRANSFER,0,13,19,1629,1183272890.00,726379.92,11344.46,331
CASH_OUT,0,13,19,6577,844633221.82,128422.26,785.58,331
CASH_IN,0,13,20,13000,1849607709.97,142277.52,705.71,332
PAYMENT,0,13,20,9191,101392193.11,11031.68,66.56,332
DEBIT,0,13,20,1018,5465460.98,5368.82,122.56,332
TRANSFER,0,13,20,2391,2108781847.85,881966.48,11586.59,332
CASH_OUT,0,13,20,9183,1199937951.30,130669.49,663.38,332
CASH_IN,0,13,21,9597,1382266859.70,144031.14,817.44,333
PAYMENT,0,13,21,7121,72747572.96,10215.92,68.39,333
DEBIT,0,13,21,780,3960317.53,5077.33,134.98,333
TRANSFER,0,13,21,1788,1231199710.22,688590.44,10142.24,333
CASH_OUT,0,13,21,6601,853804579.05,129344.73,1036.16,333
CASH_IN,0,13,22,7969,1124461990.97,141104.53,889.08,334
PAYMENT,0,13,22,6432,56480951.84,8781.24,60.23,334
DEBIT,0,13,22,646,3672370.40,5684.78,166.72,334
TRANSFER,0,13,22,1469,1087400292.29,740231.65,13774.21,334
CASH_OUT,0,13,22,5556,707455095.26,127331.73,1947.93,334
CASH_IN,0,13,23,6641,950163826.43,143075.41,990.09,335
PAYMENT,0,13,23,5722,45710676.91,7988.58,60.40,335
DEBIT,0,13,23,598,2806518.57,4693.17,147.65,335
TRANSFER,0,13,23,1238,894973396.71,722918.74,14783.99,335
CASH_OUT,0,13,23,4612,581450821.64,126073.47,2157.25,335
CASH_IN,0,14,0,1676,244725543.27,146017.63,1928.75,336
PAYMENT,0,14,0,1558,12695733.03,8148.74,116.73,336
DEBIT,0,14,0,152,594111.91,3908.63,233.18,336
TRANSFER,0,14,0,319,243278794.97,762629.45,28852.22,336
CASH_OUT,0,14,0,1302,165693742.63,127260.94,3878.31,336
CASH_IN,0,14,1,172,24774006.58,144034.92,6058.63,337
PAYMENT,0,14,1,115,895101.49,7783.49,414.63,337
DEBIT,0,14,1,15,39816.23,2654.42,663.78,337
TRANSFER,0,14,1,19,11534501.46,607079.02,89629.80,337
CASH_OUT,0,14,1,131,16822360.51,128414.97,6000.97,337
CASH_IN,0,14,2,277,37826763.05,136558.71,4977.95,338
PAYMENT,0,14,2,234,1807587.81,7724.73,285.69,338
DEBIT,0,14,2,37,146252.72,3952.78,539.81,338
TRANSFER,0,14,2,45,31300087.65,695557.50,65915.54,338
CASH_OUT,0,14,2,209,25348209.86,121283.30,4154.18,338
TRANSFER,0,14,4,1,4980288.52,4980288.52,0.00,340
CASH_OUT,0,14,4,1,4980288.52,4980288.52,0.00,340
TRANSFER,0,14,5,3,6708921.92,2236307.31,1505064.52,341
CASH_OUT,0,14,5,2,6708871.92,3354435.96,1248842.17,341
TRANSFER,0,14,6,1,5305322.48,5305322.48,0.00,342
CASH_OUT,0,14,6,1,5305322.48,5305322.48,0.00,342
TRANSFER,0,14,8,1,3743200.45,3743200.45,0.00,344
CASH_OUT,0,14,8,1,3743200.45,3743200.45,0.00,344
TRANSFER,0,14,9,3,5274061.48,1758020.49,2153089.84,345
CASH_OUT,0,14,9,1,5274001.48,5274001.48,0.00,345
TRANSFER,0,14,10,2,11920746.21,5960373.10,8429169.77,346
CASH_OUT,0,14,10,1,11920696.21,11920696.21,0.00,346
TRANSFER,0,14,11,3,26905049.46,8968349.82,3973717.85,347
CASH_OUT,0,14,11,3,26905049.46,8968349.82,3973717.85,347
TRANSFER,0,14,12,4,9359347.47,2339836.87,1624309.15,348
CASH_OUT,0,14,12,2,9359327.47,4679663.74,1358772.56,348
CASH_IN,0,14,13,791,116828861.44,147697.68,2968.83,349
PAYMENT,0,14,13,707,6849565.38,9688.21,208.90,349
DEBIT,0,14,13,70,245215.54,3503.08,260.99,349
TRANSFER,0,14,13,155,120934670.36,780223.68,61066.46,349
CASH_OUT,0,14,13,761,105424996.18,138534.82,11261.24,349
CASH_IN,0,14,14,656,93783396.39,142962.49,3007.47,350
PAYMENT,0,14,14,525,4974745.53,9475.71,230.39,350
DEBIT,0,14,14,68,263341.87,3872.67,339.57,350
TRANSFER,0,14,14,130,99938285.27,768756.04,39071.56,350
CASH_OUT,0,14,14,647,81769881.70,126383.12,2373.55,350
TRANSFER,0,14,15,3,19285814.74,6428604.91,1425668.44,351
CASH_OUT,0,14,15,3,19285814.74,6428604.91,1425668.44,351
TRANSFER,0,14,16,1,10.00,10.00,0.00,352
TRANSFER,0,14,17,1,1984061.96,1984061.96,0.00,353
CASH_OUT,0,14,17,1,1984061.96,1984061.96,0.00,353
CASH_IN,0,14,18,6872,985106222.44,143350.73,970.56,354
PAYMENT,0,14,18,5092,45889864.96,9012.15,70.99,354
DEBIT,0,14,18,629,3543673.55,5633.82,164.87,354
TRANSFER,0,14,18,1326,947780264.39,714766.41,12906.21,354
CASH_OUT,0,14,18,5566,694347836.43,124748.08,1285.80,354
CASH_IN,0,14,19,8280,1180707383.04,142597.51,884.05,355
PAYMENT,0,14,19,5950,57047712.25,9587.85,69.48,355
DEBIT,0,14,19,700,3528131.75,5040.19,142.68,355
TRANSFER,0,14,19,1597,1214996148.29,760799.09,12071.85,355
CASH_OUT,0,14,19,6679,862844861.44,129187.73,1041.99,355
CASH_IN,0,14,20,11197,1569450406.56,140167.05,755.36,356
PAYMENT,0,14,20,8407,79109586.81,9409.97,57.63,356
DEBIT,0,14,20,902,7033227.68,7797.37,181.54,356
TRANSFER,0,14,20,2179,1417326779.98,650448.27,8804.11,356
CASH_OUT,0,14,20,8707,1090001950.93,125186.86,719.42,356
CASH_IN,0,14,21,9577,1339362068.79,139851.94,808.47,357
PAYMENT,0,14,21,7962,78564515.74,9867.43,64.52,357
DEBIT,0,14,21,824,3489501.13,4234.83,112.56,357
TRANSFER,0,14,21,2005,1008202255.61,502844.02,6860.93,357
CASH_OUT,0,14,21,7292,879799753.44,120652.74,688.34,357
CASH_IN,0,14,22,7212,1044112315.25,144774.31,959.18,358
PAYMENT,0,14,22,6559,72443090.29,11044.84,76.65,358
DEBIT,0,14,22,670,2534306.52,3782.55,115.86,358
TRANSFER,0,14,22,1522,702850584.63,461794.08,7111.80,358
CASH_OUT,0,14,22,5631,699082971.56,124148.99,812.69,358
CASH_IN,0,14,23,4884,678923738.24,139009.77,1133.40,359
PAYMENT,0,14,23,4730,43622857.91,9222.59,77.90,359
DEBIT,0,14,23,477,3265074.72,6845.02,211.45,359
TRANSFER,0,14,23,1001,407811662.48,407404.26,9017.14,359
CASH_OUT,0,14,23,3784,450992178.95,119183.98,1735.86,359
CASH_IN,0,15,0,1929,260660159.82,135127.09,1765.02,360
PAYMENT,0,15,0,2076,14245456.06,6861.97,82.29,360
DEBIT,0,15,0,214,669639.35,3129.16,207.02,360
TRANSFER,0,15,0,476,165453822.24,347592.06,10508.45,360
CASH_OUT,0,15,0,1742,189508359.99,108787.81,1954.84,360
CASH_IN,0,15,1,363,47293087.18,130283.99,3934.97,361
PAYMENT,0,15,1,501,6576821.29,13127.39,354.09,361
DEBIT,0,15,1,65,143300.14,2204.62,227.88,361
TRANSFER,0,15,1,84,46795202.81,557085.75,124185.48,361
CASH_OUT,0,15,1,360,58364376.49,162123.27,29957.55,361
CASH_IN,0,15,2,13,1292873.88,99451.84,13779.65,362
PAYMENT,0,15,2,18,43667.82,2425.99,327.53,362
DEBIT,0,15,2,3,10061.92,3353.97,914.47,362
TRANSFER,0,15,2,3,8974283.66,2991427.89,1931412.16,362
CASH_OUT,0,15,2,4,9242070.79,2310517.70,1507486.09,362
TRANSFER,0,15,4,1,5620716.79,5620716.79,0.00,364
CASH_OUT,0,15,4,1,5620716.79,5620716.79,0.00,364
TRANSFER,0,15,5,1,3597560.91,3597560.91,0.00,365
CASH_OUT,0,15,5,1,3597560.91,3597560.91,0.00,365
TRANSFER,0,15,7,1,3540614.00,3540614.00,0.00,367
CASH_OUT,0,15,7,1,3540614.00,3540614.00,0.00,367
TRANSFER,0,15,8,4,13267785.71,3316946.43,1329948.55,368
CASH_OUT,0,15,8,3,13267765.71,4422588.57,558912.75,368
TRANSFER,0,15,9,2,6159958.27,3079979.14,1300942.27,369
CASH_OUT,0,15,9,2,6159958.27,3079979.14,1300942.27,369
TRANSFER,0,15,10,2,1778014.15,889007.07,1257175.15,370
CASH_OUT,0,15,10,1,1777964.15,1777964.15,0.00,370
TRANSFER,0,15,11,1,3690139.03,3690139.03,0.00,371
CASH_OUT,0,15,11,1,3690139.03,3690139.03,0.00,371
CASH_IN,0,15,12,62,10237320.11,165118.07,9445.18,372
PAYMENT,0,15,12,38,379976.78,9999.39,840.48,372
DEBIT,0,15,12,3,6529.47,2176.49,930.18,372
TRANSFER,0,15,12,10,6972076.66,697207.67,250805.84,372
CASH_OUT,0,15,12,41,7932567.10,193477.25,66318.07,372
CASH_IN,0,15,13,116,16583912.79,142964.77,7749.41,373
PAYMENT,0,15,13,73,663206.32,9085.02,594.74,373
DEBIT,0,15,13,5,17978.81,3595.76,978.37,373
TRANSFER,0,15,13,17,14369204.07,845247.30,255367.76,373
CASH_OUT,0,15,13,85,18832580.69,221559.77,54793.88,373
CASH_IN,0,15,14,74,11021965.54,148945.48,8852.31,374
PAYMENT,0,15,14,59,447009.38,7576.43,572.13,374
DEBIT,0,15,14,6,20679.17,3446.53,731.48,374
TRANSFER,0,15,14,21,6485614.85,308838.80,51850.96,374
CASH_OUT,0,15,14,72,9284747.49,128954.83,8652.97,374
CASH_IN,0,15,15,420,67644980.09,161059.48,4227.98,375
PAYMENT,0,15,15,272,2312669.38,8502.46,281.04,375
DEBIT,0,15,15,43,199363.98,4636.37,482.56,375
TRANSFER,0,15,15,87,30436413.88,349843.84,20231.42,375
CASH_OUT,0,15,15,370,51571884.71,139383.47,3456.00,375
CASH_IN,0,15,16,169,25096061.13,148497.40,5922.78,376
PAYMENT,0,15,16,152,1713784.52,11274.90,494.56,376
DEBIT,0,15,16,9,35583.90,3953.77,921.68,376
TRANSFER,0,15,16,23,59205606.77,2574156.82,296774.91,376
CASH_OUT,0,15,16,162,29043890.45,179283.27,35530.19,376
TRANSFER,0,15,17,2,6932734.68,3466367.34,778543.70,377
CASH_OUT,0,15,17,2,6932734.68,3466367.34,778543.70,377
