action,month,day,hour,count,sum,avg,std,step
CASH_OUT,0,10,21,6131,732973445.48,119552.02,1361.46,261
CASH_IN,0,10,22,7854,1109917936.37,141318.81,897.66,262
PAYMENT,0,10,22,5225,40444488.43,7740.57,63.82,262
DEBIT,0,10,22,285,944162.35,3312.85,107.64,262
TRANSFER,0,10,22,1150,1565167382.76,1361015.12,27574.71,262
CASH_OUT,0,10,22,4498,538541632.65,119729.13,865.82,262
CASH_IN,0,10,23,6209,875432596.41,140994.14,1031.19,263
PAYMENT,0,10,23,4214,34010578.16,8070.85,74.74,263
DEBIT,0,10,23,271,1339919.54,4944.35,199.59,263
TRANSFER,0,10,23,835,1133152847.24,1357069.28,34133.91,263
CASH_OUT,0,10,23,3435,417276435.04,121477.86,2206.23,263
CASH_IN,0,11,0,2930,411665651.32,140500.22,1463.83,264
PAYMENT,0,11,0,2126,16764699.98,7885.56,105.55,264
DEBIT,0,11,0,113,382023.92,3380.74,181.50,264
TRANSFER,0,11,0,374,524356319.12,1402022.24,47652.01,264
CASH_OUT,0,11,0,1876,228744861.58,121932.23,2130.33,264
CASH_IN,0,11,1,1145,158874711.80,138755.21,2300.33,265
PAYMENT,0,11,1,791,6309713.20,7976.88,176.53,265
DEBIT,0,11,1,52,133333.72,2564.11,141.33,265
TRANSFER,0,11,1,147,193624878.08,1317176.04,71613.87,265
CASH_OUT,0,11,1,725,89465381.19,123400.53,2086.48,265
CASH_IN,0,11,2,449,61408281.72,136766.77,3856.25,266
PAYMENT,0,11,2,329,2363957.35,7185.28,277.26,266
DEBIT,0,11,2,35,100032.32,2858.07,162.65,266
TRANSFER,0,11,2,50,67891871.22,1357837.42,155649.13,266
CASH_OUT,0,11,2,310,42708478.71,137769.29,16842.33,266
CASH_IN,0,11,3,64,8836921.92,138076.90,9138.04,267
PAYMENT,0,11,3,17,159391.65,9375.98,1564.03,267
DEBIT,0,11,3,1,2341.60,2341.60,0.00,267
TRANSFER,0,11,3,2,250938.21,125469.11,177411.83,267
CASH_OUT,0,11,3,37,4559265.91,123223.40,10293.25,267
TRANSFER,0,11,5,1,2881218.89,2881218.89,0.00,269
CASH_OUT,0,11,5,1,2881218.89,2881218.89,0.00,269
TRANSFER,0,11,6,2,6695205.41,3347602.70,2464039.67,270
CASH_OUT,0,11,6,2,6695205.41,3347602.70,2464039.67,270
TRANSFER,0,11,7,3,16557002.52,5519000.84,1133258.40,271
CASH_OUT,0,11,7,3,16557002.52,5519000.84,1133258.40,271
TRANSFER,0,11,8,3,18574338.91,6191446.30,2849123.28,272
CASH_OUT,0,11,8,3,18574338.91,6191446.30,2849123.28,272
TRANSFER,0,11,10,3,9799724.57,3266574.86,830784.11,274
CASH_OUT,0,11,10,3,9799724.57,3266574.86,830784.11,274
TRANSFER,0,11,11,1,20.00,20.00,0.00,275
CASH_IN,0,11,13,126,18675899.95,148221.43,8243.22,277
PAYMENT,0,11,13,61,593699.05,9732.77,758.59,277
DEBIT,0,11,13,1,1808.87,1808.87,0.00,277
TRANSFER,0,11,13,12,1799954.11,149996.18,31710.41,277
CASH_OUT,0,11,13,93,11718635.42,126006.83,5700.32,277
TRANSFER,0,11,14,2,254323.89,127161.94,179805.86,278
CASH_OUT,0,11,14,1,254303.89,254303.89,0.00,278
CASH_IN,0,11,15,48,6849425.17,142696.36,12416.27,279
PAYMENT,0,11,15,11,58066.02,5278.73,739.12,279
TRANSFER,0,11,15,5,19884787.33,3976957.47,1974404.75,279
CASH_OUT,0,11,15,29,22427919.97,773376.55,397945.86,279
TRANSFER,0,11,16,1,9574293.06,9574293.06,0.00,280
CASH_OUT,0,11,16,1,9574293.06,9574293.06,0.00,280
CASH_IN,0,11,17,4017,558777870.39,139103.28,1252.82,281
PAYMENT,0,11,17,2416,23181392.22,9594.95,117.95,281
DEBIT,0,11,17,152,942470.35,6200.46,297.61,281
TRANSFER,0,11,17,586,838036389.13,1430096.23,39537.51,281
CASH_OUT,0,11,17,2608,312854641.55,119959.60,1143.77,281
CASH_IN,0,11,18,7977,1127704797.76,141369.54,898.29,282
PAYMENT,0,11,18,4440,45799230.49,10315.14,92.49,282
DEBIT,0,11,18,304,1933487.71,6360.16,243.40,282
TRANSFER,0,11,18,1170,1640982106.51,1402548.81,29278.54,282
CASH_OUT,0,11,18,5190,608287507.50,117203.76,875.51,282
CASH_IN,0,11,19,10182,1415578816.94,139027.58,785.77,283
PAYMENT,0,11,19,6032,71860424.53,11913.20,88.52,283
DEBIT,0,11,19,391,3330194.37,8517.12,259.63,283
TRANSFER,0,11,19,1566,2292943279.07,1464203.88,24987.39,283
CASH_OUT,0,11,19,6468,815234479.14,126041.20,1025.10,283
CASH_IN,0,11,20,12575,1785969846.96,142025.44,713.12,284
PAYMENT,0,11,20,7438,90483731.05,12165.06,81.36,284
DEBIT,0,11,20,464,4158143.50,8961.52,282.22,284
TRANSFER,0,11,20,1740,3102976929.28,1783320.07,28930.35,284
CASH_OUT,0,11,20,7613,989289048.37,129947.33,837.81,284
CASH_IN,0,11,21,10001,1429803292.53,142966.03,810.70,285
PAYMENT,0,11,21,5896,65394081.33,11091.26,85.68,285
DEBIT,0,11,21,359,2303899.96,6417.55,216.32,285
TRANSFER,0,11,21,1247,2326602325.77,1865759.68,35551.06,285
CASH_OUT,0,11,21,5725,749462407.02,130910.46,856.04,285
CASH_IN,0,11,22,8428,1214384932.81,144089.34,887.53,286
PAYMENT,0,11,22,5153,54540502.65,10584.22,86.92,286
DEBIT,0,11,22,326,1085919.59,3331.04,109.07,286
TRANSFER,0,11,22,1009,2011721271.94,1993777.28,42405.70,286
CASH_OUT,0,11,22,4680,631704909.90,134979.68,1702.61,286
CASH_IN,0,11,23,5425,783807236.94,144480.60,1106.85,287
PAYMENT,0,11,23,3573,40179814.65,11245.40,106.59,287
DEBIT,0,11,23,264,1043317.85,3951.96,136.40,287
TRANSFER,0,11,23,589,1223689281.14,2077570.94,57575.32,287
CASH_OUT,0,11,23,3054,417375377.47,136665.15,2522.20,287
CASH_IN,0,12,0,3068,445726332.35,145282.38,1478.78,288
PAYMENT,0,12,0,2109,35290959.86,16733.50,222.92,288
DEBIT,0,12,0,123,362087.78,2943.80,136.14,288
TRANSFER,0,12,0,275,637598307.85,2318539.30,94444.96,288
CASH_OUT,0,12,0,1755,237129183.07,135116.34,1579.65,288
CASH_IN,0,12,1,939,139550690.53,148616.28,2762.77,289
PAYMENT,0,12,1,643,6407690.39,9965.30,243.85,289
DEBIT,0,12,1,52,127365.41,2449.33,153.69,289
TRANSFER,0,12,1,91,197139468.17,2166367.78,137020.52,289
CASH_OUT,0,12,1,668,89136921.00,133438.50,2520.02,289
CASH_IN,0,12,2,274,40430850.64,147557.85,5025.27,290
PAYMENT,0,12,2,162,1691096.40,10438.87,456.80,290
DEBIT,0,12,2,10,31959.59,3195.96,747.29,290
TRANSFER,0,12,2,24,55189246.84,2299551.95,246831.42,290
CASH_OUT,0,12,2,159,25410137.09,159812.18,20728.74,290
CASH_IN,0,12,3,2,311780.14,155890.07,179704.67,291
PAYMENT,0,12,3,2,8268.64,4134.32,78.05,291
TRANSFER,0,12,3,2,10275972.75,5137986.38,3554283.55,291
CASH_OUT,0,12,3,2,10275972.75,5137986.38,3554283.55,291
TRANSFER,0,12,7,1,2559033.74,2559033.74,0.00,295
CASH_OUT,0,12,7,1,2559033.74,2559033.74,0.00,295
TRANSFER,0,12,9,1,3064618.39,3064618.39,0.00,297
CASH_OUT,0,12,9,1,3064618.39,3064618.39,0.00,297
TRANSFER,0,12,10,1,4218205.50,4218205.50,0.00,298
CASH_OUT,0,12,10,1,4218205.50,4218205.50,0.00,298
TRANSFER,0,12,11,1,3805434.93,3805434.93,0.00,299
CASH_OUT,0,12,11,1,3805434.93,3805434.93,0.00,299
TRANSFER,0,12,12,2,5937902.16,2968951.08,389568.12,300
CASH_OUT,0,12,12,2,5937902.16,2968951.08,389568.12,300
CASH_IN,0,12,13,1525,222060667.47,145613.55,2089.42,301
PAYMENT,0,12,13,920,10765986.29,11702.16,223.84,301
DEBIT,0,12,13,59,345629.93,5858.13,487.05,301
TRANSFER,0,12,13,140,311961775.37,2228298.40,155860.30,301
CASH_OUT,0,12,13,1018,152243643.02,149551.71,10020.47,301
CASH_IN,0,12,14,3500,517002080.63,147714.88,1407.98,302
PAYMENT,0,12,14,1940,20302617.15,10465.27,134.65,302
DEBIT,0,12,14,119,376954.56,3167.69,156.39,302
TRANSFER,0,12,14,320,796280062.12,2488375.19,101010.77,302
CASH_OUT,0,12,14,2228,296183895.61,132937.12,1365.64,302
CASH_IN,0,12,15,2369,351831845.24,148514.92,1719.85,303
PAYMENT,0,12,15,1470,17511987.58,11912.92,174.63,303
DEBIT,0,12,15,100,394504.21,3945.04,211.57,303
TRANSFER,0,12,15,188,451017416.46,2399028.81,123660.01,303
CASH_OUT,0,12,15,1505,196783311.93,130753.03,1635.22,303
CASH_IN,0,12,16,4396,638263350.09,145191.84,1226.10,304
PAYMENT,0,12,16,2429,24744606.71,10187.16,114.09,304
DEBIT,0,12,16,159,588579.25,3701.76,160.61,304
TRANSFER,0,12,16,349,877762527.95,2515078.88,97319.20,304
CASH_OUT,0,12,16,2750,370962175.95,134895.34,2866.59,304
CASH_IN,0,12,17,11363,1650579291.61,145259.11,775.05,305
PAYMENT,0,12,17,5964,62108259.73,10413.86,76.18,305
DEBIT,0,12,17,401,1593163.68,3972.98,110.06,305
TRANSFER,0,12,17,1361,2818667795.32,2071027.04,36874.01,305
CASH_OUT,0,12,17,6866,875900063.97,127570.65,757.77,305
CASH_IN,0,12,18,14279,2070013228.13,144969.06,679.61,306
PAYMENT,0,12,18,8109,82054655.75,10118.96,64.45,306
DEBIT,0,12,18,523,2286831.86,4372.53,118.78,306
TRANSFER,0,12,18,2213,1943581569.16,878256.47,12359.72,306
CASH_OUT,0,12,18,8895,1109460524.09,124728.56,647.77,306
CASH_IN,0,12,19,13378,1893340060.95,141526.39,692.27,307
PAYMENT,0,12,19,7784,85838974.68,11027.62,70.91,307
DEBIT,0,12,19,491,2438844.94,4967.10,136.34,307
TRANSFER,0,12,19,2130,2435147013.58,1143261.51,16260.95,307
CASH_OUT,0,12,19,8636,1117221754.69,129367.97,1204.83,307
CASH_IN,0,12,20,14616,2081276735.77,142397.15,667.18,308
PAYMENT,0,12,20,8641,98838346.05,11438.30,70.74,308
DEBIT,0,12,20,543,3102628.86,5713.87,149.04,308
TRANSFER,0,12,20,2229,2871986179.16,1288463.97,17794.34,308
CASH_OUT,0,12,20,8979,1174547988.45,130810.56,677.61,308
CASH_IN,0,12,21,10787,1544832941.78,143212.47,778.80,309
PAYMENT,0,12,21,6825,75999885.11,11135.51,75.73,309
DEBIT,0,12,21,406,1729235.81,4259.20,125.76,309
TRANSFER,0,12,21,1593,2549409199.21,1600382.42,26390.87,309
CASH_OUT,0,12,21,6252,817038469.40,130684.34,1699.65,309
CASH_IN,0,12,22,8039,1128901256.82,140428.07,903.18,310
PAYMENT,0,12,22,5047,56782278.66,11250.70,88.86,310
DEBIT,0,12,22,307,1701244.03,5541.51,191.99,310
TRANSFER,0,12,22,1060,2002205462.09,1888873.08,37343.25,310
CASH_OUT,0,12,22,4662,615830392.27,132095.75,1663.59,310
CASH_IN,0,12,23,6894,982095202.65,142456.51,974.07,311
PAYMENT,0,12,23,4788,46204599.13,9650.08,80.27,311
DEBIT,0,12,23,288,1152610.52,4002.12,159.62,311
TRANSFER,0,12,23,1050,1317940596.76,1255181.52,26579.34,311
CASH_OUT,0,12,23,4119,522251478.68,126790.84,980.30,311
CASH_IN,0,13,0,2333,322816055.01,138369.50,1625.92,312
PAYMENT,0,13,0,1620,14884017.52,9187.67,133.66,312
DEBIT,0,13,0,96,258705.39,2694.85,151.24,312
TRANSFER,0,13,0,362,230323579.09,636252.98,24437.18,312
CASH_OUT,0,13,0,1426,183996285.25,129029.65,3778.70,312
CASH_IN,0,13,1,791,114523271.30,144782.90,2852.73,313
PAYMENT,0,13,1,628,9847324.28,15680.45,380.11,313
DEBIT,0,13,1,43,126773.59,2948.22,240.08,313
TRANSFER,0,13,1,107,66078204.39,617553.31,40813.55,313
CASH_OUT,0,13,1,540,71151373.11,131761.80,5167.44,313
CASH_IN,0,13,2,294,41478343.45,141082.80,4875.66,314
PAYMENT,0,13,2,194,1770950.37,9128.61,374.71,314
DEBIT,0,13,2,10,31345.56,3134.56,609.99,314
TRANSFER,0,13,2,23,10247265.37,445533.28,72663.55,314
CASH_OUT,0,13,2,189,23714102.70,125471.44,4899.92,314
TRANSFER,0,13,4,1,3829992.13,3829992.13,0.00,316
CASH_OUT,0,13,4,1,3829992.13,3829992.13,0.00,316
TRANSFER,0,13,5,1,2069692.26,2069692.26,0.00,317
CASH_OUT,0,13,5,1,2069692.26,2069692.26,0.00,317
TRANSFER,0,13,7,1,20.00,20.00,0.00,319
TRANSFER,0,13,8,3,3774438.83,1258146.28,1540871.46,320
CASH_OUT,0,13,8,1,3774378.83,3774378.83,0.00,320
CASH_IN,0,13,11,421,60254889.92,143123.25,4004.10,323
PAYMENT,0,13,11,241,2599184.91,10785.00,402.47,323
DEBIT,0,13,11,18,116477.10,6470.95,810.13,323
TRANSFER,0,13,11,76,45633927.30,600446.41,48664.91,323
CASH_OUT,0,13,11,349,45526436.21,130448.24,3313.23,323
CASH_IN,0,13,12,464,70539109.16,152023.94,3988.48,324
PAYMENT,0,13,12,276,2991630.15,10839.24,370.82,324
DEBIT,0,13,12,17,98717.05,5806.89,716.86,324
TRANSFER,0,13,12,75,44386175.63,591815.68,43381.98,324
CASH_OUT,0,13,12,373,49375568.73,132374.18,3288.68,324
CASH_IN,0,13,13,526,76235317.77,144934.06,3563.22,325
PAYMENT,0,13,13,375,3886471.86,10363.92,309.90,325
DEBIT,0,13,13,24,89964.37,3748.52,334.65,325
TRANSFER,0,13,13,75,47471555.99,632954.08,48285.40,325
CASH_OUT,0,13,13,476,63173219.80,132716.85,2846.10,325
CASH_IN,0,13,14,1279,193780537.94,151509.41,2418.83,326
PAYMENT,0,13,14,799,8164747.47,10218.71,197.78,326
DEBIT,0,13,14,50,163977.72,3279.55,271.15,326
TRANSFER,0,13,14,187,140793755.64,752907.78,50054.00,326
CASH_OUT,0,13,14,976,132730250.18,135994.11,8290.27,326
CASH_IN,0,13,17,3937,569078245.10,144546.16,1275.55,329
PAYMENT,0,13,17,2274,23211749.96,10207.45,119.62,329
DEBIT,0,13,17,161,970608.16,6028.62,256.01,329
TRANSFER,0,13,17,618,410809581.75,664740.42,17079.52,329
CASH_OUT,0,13,17,2794,353911334.01,126668.34,1196.64,329
CASH_IN,0,13,18,8957,1290917507.12,144123.87,857.72,330
PAYMENT,0,13,18,5418,54646600.28,10086.12,77.48,330
DEBIT,0,13,18,370,1390968.18,3759.37,112.10,330
TRANSFER,0,13,18,1393,973962249.93,699183.24,11894.23,330
CASH_OUT,0,13,18,6218,771649758.21,124099.35,773.98,330
CASH_IN,0,13,19,9473,1346727975.53,142164.89,819.47,331
PAYMENT,0,13,19,6068,64364685.77,10607.23,78.85,331
DEBIT,0,13,19,372,1722232.01,4629.66,161.45,331
TRANSFER,0,13,19,1772,1281969772.53,723459.24,10949.98,331
CASH_OUT,0,13,19,6411,811991210.14,126655.94,780.95,331
CASH_IN,0,13,20,12920,1830866441.17,141707.93,702.85,332
PAYMENT,0,13,20,8771,96655348.48,11019.88,68.38,332
DEBIT,0,13,20,561,2474433.99,4410.76,116.26,332
TRANSFER,0,13,20,2385,2061114393.51,864198.91,11366.56,332
CASH_OUT,0,13,20,8935,1167388330.03,130653.42,778.50,332
CASH_IN,0,13,21,9410,1334115153.64,141776.32,820.02,333
PAYMENT,0,13,21,6671,69026484.41,10347.25,70.55,333
DEBIT,0,13,21,409,1601567.52,3915.81,115.03,333
TRANSFER,0,13,21,1725,1185538632.40,687268.77,10373.27,333
CASH_OUT,0,13,21,6450,838089904.18,129936.42,999.42,333
CASH_IN,0,13,22,7589,1074495438.20,141585.91,922.87,334
PAYMENT,0,13,22,6132,54094577.55,8821.69,61.53,334
DEBIT,0,13,22,387,1838147.72,4749.74,158.69,334
TRANSFER,0,13,22,1436,1044856198.18,727615.74,11827.40,334
CASH_OUT,0,13,22,5469,685073836.68,125264.92,822.93,334
CASH_IN,0,13,23,6572,924047481.56,140603.69,984.14,335
PAYMENT,0,13,23,5445,43322677.13,7956.41,62.41,335
DEBIT,0,13,23,315,1326731.87,4211.85,145.22,335
TRANSFER,0,13,23,1209,871628018.28,720949.56,13298.39,335
CASH_OUT,0,13,23,4488,553071406.56,123233.38,900.33,335
CASH_IN,0,14,0,1691,244628791.18,144665.16,1887.24,336
PAYMENT,0,14,0,1562,12703940.88,8133.12,117.38,336
DEBIT,0,14,0,96,273260.51,2846.46,207.67,336
TRANSFER,0,14,0,314,222353840.31,708133.25,26667.61,336
CASH_OUT,0,14,0,1277,156300609.42,122396.72,1691.71,336
CASH_IN,0,14,1,150,21912013.11,146080.09,6455.37,337
PAYMENT,0,14,1,116,886656.30,7643.59,422.57,337
DEBIT,0,14,1,12,30784.20,2565.35,309.52,337
TRANSFER,0,14,1,11,21904787.55,1991344.32,995851.21,337
CASH_OUT,0,14,1,159,36137715.53,227281.23,72578.21,337
CASH_IN,0,14,2,242,32184056.09,132991.97,5237.32,338
PAYMENT,0,14,2,235,1787768.83,7607.53,271.93,338
DEBIT,0,14,2,21,59013.27,2810.16,276.65,338
TRANSFER,0,14,2,34,29016077.50,853414.04,122675.86,338
CASH_OUT,0,14,2,211,29318739.37,138951.37,17163.78,338
TRANSFER,0,14,3,1,4745821.80,4745821.80,0.00,339
CASH_OUT,0,14,3,1,4745821.80,4745821.80,0.00,339
TRANSFER,0,14,5,1,648079.15,648079.15,0.00,341
CASH_OUT,0,14,5,1,648079.15,648079.15,0.00,341
TRANSFER,0,14,7,2,3809076.38,1904538.19,2693409.60,343
CASH_OUT,0,14,7,1,3809066.38,3809066.38,0.00,343
TRANSFER,0,14,8,2,10718908.46,5359454.23,125580.16,344
CASH_OUT,0,14,8,2,10718908.46,5359454.23,125580.16,344
TRANSFER,0,14,11,2,19629262.06,9814631.03,7318550.31,347
CASH_OUT,0,14,11,2,19629262.06,9814631.03,7318550.31,347
CASH_IN,0,14,13,792,115837733.48,146259.76,2894.57,349
PAYMENT,0,14,13,713,7391932.68,10367.37,215.70,349
DEBIT,0,14,13,32,84837.07,2651.16,234.74,349
TRANSFER,0,14,13,158,116817128.34,739348.91,49597.36,349
CASH_OUT,0,14,13,702,98988658.81,141009.49,9454.86,349
CASH_IN,0,14,14,645,91245063.39,141465.21,3139.84,350
PAYMENT,0,14,14,487,4398962.59,9032.78,241.09,350
DEBIT,0,14,14,24,83414.38,3475.60,267.02,350
TRANSFER,0,14,14,133,107797488.19,810507.43,58205.33,350
CASH_OUT,0,14,14,665,92884158.23,139675.43,9355.79,350
TRANSFER,0,14,15,2,2858874.91,1429437.45,1212817.45,351
CASH_OUT,0,14,15,2,2858874.91,1429437.45,1212817.45,351
TRANSFER,0,14,16,1,3809111.34,3809111.34,0.00,352
CASH_OUT,0,14,16,1,3809111.34,3809111.34,0.00,352
CASH_IN,0,14,18,6877,985699915.89,143332.84,969.22,354
PAYMENT,0,14,18,4878,43537832.77,8925.34,71.41,354
DEBIT,0,14,18,322,1615640.77,5017.52,173.82,354
TRANSFER,0,14,18,1339,957122298.40,714803.81,12904.69,354
CASH_OUT,0,14,18,5348,671071791.96,125480.89,1280.20,354
CASH_IN,0,14,19,8265,1177132719.58,142423.80,882.18,355
PAYMENT,0,14,19,5800,56110418.47,9674.21,71.43,355
DEBIT,0,14,19,371,1438965.51,3878.61,124.53,355
TRANSFER,0,14,19,1632,1226560370.82,751568.85,11984.83,355
CASH_OUT,0,14,19,6504,836800873.35,128659.42,1025.77,355
CASH_IN,0,14,20,11111,1567209715.68,141050.28,762.56,356
PAYMENT,0,14,20,8279,77618933.10,9375.40,59.10,356
DEBIT,0,14,20,496,3575054.14,7207.77,221.41,356
TRANSFER,0,14,20,2197,1477125334.91,672337.43,10150.29,356
CASH_OUT,0,14,20,8567,1067406026.15,124595.08,1509.99,356
CASH_IN,0,14,21,9362,1325737923.73,141608.41,820.33,357
PAYMENT,0,14,21,7539,73455656.03,9743.42,65.05,357
DEBIT,0,14,21,442,1319389.39,2985.04,67.86,357
TRANSFER,0,14,21,2022,1016280262.16,502611.41,6819.85,357
CASH_OUT,0,14,21,7272,873845773.27,120165.81,693.61,357
CASH_IN,0,14,22,7012,1010943133.75,144173.29,955.10,358
PAYMENT,0,14,22,6241,68481528.35,10972.85,79.87,358
DEBIT,0,14,22,356,927102.65,2604.22,65.93,358
TRANSFER,0,14,22,1447,667506190.88,461303.52,7179.13,358
CASH_OUT,0,14,22,5782,718085434.81,124193.26,800.78,358
CASH_IN,0,14,23,4644,647767549.61,139484.83,1142.54,359
PAYMENT,0,14,23,4637,43319713.44,9342.19,79.49,359
DEBIT,0,14,23,293,1712561.94,5844.92,205.25,359
TRANSFER,0,14,23,999,403816521.66,404220.74,7847.60,359
CASH_OUT,0,14,23,3950,464678375.52,117640.10,1269.71,359
CASH_IN,0,15,0,1990,275124109.11,138253.32,1703.72,360
PAYMENT,0,15,0,2141,14344318.50,6699.82,81.33,360
DEBIT,0,15,0,126,243430.07,1931.98,65.71,360
TRANSFER,0,15,0,423,151496216.27,358147.08,13662.15,360
CASH_OUT,0,15,0,1767,200413978.09,113420.47,2766.64,360
CASH_IN,0,15,1,338,47296624.33,139930.84,4285.16,361
PAYMENT,0,15,1,459,6286233.76,13695.50,358.60,361
DEBIT,0,15,1,35,56430.42,1612.30,105.39,361
TRANSFER,0,15,1,80,26524537.18,331556.71,20082.94,361
CASH_OUT,0,15,1,314,35168819.35,112002.61,3211.19,361
CASH_IN,0,15,2,6,633878.51,105646.42,43448.03,362
PAYMENT,0,15,2,16,52332.68,3270.79,356.85,362
DEBIT,0,15,2,6,18138.24,3023.04,632.05,362
TRANSFER,0,15,2,4,6656769.09,1664192.27,1602246.21,362
CASH_OUT,0,15,2,2,5854450.54,2927225.27,4098533.74,362
TRANSFER,0,15,3,1,7320918.02,7320918.02,0.00,363
CASH_OUT,0,15,3,1,7320918.02,7320918.02,0.00,363
TRANSFER,0,15,4,1,10117577.29,10117577.29,0.00,364
CASH_OUT,0,15,4,1,10117577.29,10117577.29,0.00,364
TRANSFER,0,15,5,4,14023634.90,3505908.73,1546683.16,365
CASH_OUT,0,15,5,3,14023624.90,4674541.63,1133757.56,365
TRANSFER,0,15,6,2,4145718.80,2072859.40,2931395.17,366
CASH_OUT,0,15,6,1,4145668.80,4145668.80,0.00,366
TRANSFER,0,15,8,1,3809636.24,3809636.24,0.00,368
CASH_OUT,0,15,8,1,3809636.24,3809636.24,0.00,368
TRANSFER,0,15,9,2,3182423.87,1591211.94,2250285.22,369
CASH_OUT,0,15,9,1,3182403.87,3182403.87,0.00,369
TRANSFER,0,15,10,1,3857195.10,3857195.10,0.00,370
CASH_OUT,0,15,10,1,3857195.10,3857195.10,0.00,370
CASH_IN,0,15,12,53,9741720.05,183806.04,11143.57,372
PAYMENT,0,15,12,34,374915.04,11026.91,937.77,372
DEBIT,0,15,12,2,5971.89,2985.94,300.34,372
TRANSFER,0,15,12,10,7101194.12,710119.41,357982.21,372
CASH_OUT,0,15,12,45,10580824.70,235129.44,79502.00,372
CASH_IN,0,15,13,90,12717412.37,141304.58,8214.02,373
PAYMENT,0,15,13,76,721410.34,9492.24,556.58,373
DEBIT,0,15,13,8,26375.63,3296.95,648.60,373
TRANSFER,0,15,13,29,22988125.50,792693.98,225203.22,373
CASH_OUT,0,15,13,96,26150435.84,272400.37,72498.93,373
CASH_IN,0,15,14,69,9976146.38,144581.83,9053.05,374
PAYMENT,0,15,14,52,536878.09,10324.58,682.30,374
DEBIT,0,15,14,2,7309.36,3654.68,638.53,374
TRANSFER,0,15,14,12,4360298.46,363358.20,73769.19,374
CASH_OUT,0,15,14,86,12055795.33,140183.67,6877.40,374
CASH_IN,0,15,15,376,60007633.97,159594.77,4404.73,375
PAYMENT,0,15,15,282,2394290.29,8490.39,276.05,375
DEBIT,0,15,15,17,44918.26,2642.25,356.52,375
TRANSFER,0,15,15,82,29504653.06,359812.84,21483.40,375
CASH_OUT,0,15,15,364,47845921.16,131444.84,3443.15,375
CASH_IN,0,15,16,198,30108298.30,152062.11,5437.33,376
PAYMENT,0,15,16,134,1501644.37,11206.30,522.90,376
DEBIT,0,15,16,7,29244.89,4177.84,766.76,376
TRANSFER,0,15,16,42,88395123.22,2104645.79,180628.46,376
CASH_OUT,0,15,16,185,25124146.03,135806.19,5489.26,376
TRANSFER,0,15,18,1,7428263.63,7428263.63,0.00,378
CASH_OUT,0,15,18,1,7428263.63,7428263.63,0.00,378
CASH_IN,0,15,19,207,27793517.09,134268.20,5422.82,379
PAYMENT,0,15,19,121,782315.21,6465.41,334.10,379
DEBIT,0,15,19,12,33816.38,2818.03,436.08,379
TRANSFER,0,15,19,39,12268354.51,314573.19,23585.14,379
CASH_OUT,0,15,19,199,21626588.57,108676.32,3564.21,379
CASH_IN,0,15,20,1561,191877403.41,122919.54,1769.17,380
PAYMENT,0,15,20,1467,8571345.37,5842.77,75.80,380
DEBIT,0,15,20,100,479013.83,4790.14,201.62,380
TRANSFER,0,15,20,299,70184259.65,234729.97,11776.16,380
CASH_OUT,0,15,20,1443,149186161.16,103386.11,2373.58,380
CASH_IN,0,15,21,1062,117590864.04,110725.86,1987.42,381
PAYMENT,0,15,21,1371,6945921.28,5066.32,68.28,381
DEBIT,0,15,21,81,452921.31,5591.62,288.65,381
TRANSFER,0,15,21,199,43454673.59,218365.19,42922.70,381
CASH_OUT,0,15,21,693,72852801.55,105126.70,12361.84,381
CASH_IN,0,15,22,749,90943073.76,121419.32,2498.80,382
PAYMENT,0,15,22,1375,7268114.24,5285.90,70.62,382
DEBIT,0,15,22,68,167174.55,2458.45,119.16,382
TRANSFER,0,15,22,151,22334267.25,147909.05,6859.55,382
CASH_OUT,0,15,22,352,29776881.09,84593.41,2207.49,382
CASH_IN,0,15,23,497,57085529.19,114860.22,3146.08,383
PAYMENT,0,15,23,1087,4405730.34,4053.11,59.69,383
DEBIT,0,15,23,49,127561.19,2603.29,136.40,383
TRANSFER,0,15,23,99,15136991.35,152898.90,10004.75,383
CASH_OUT,0,15,23,140,18991778.59,135655.56,5204.66,383
CASH_IN,0,16,0,217,27237951.14,125520.51,4818.50,384
PAYMENT,0,16,0,557,2636510.44,4733.41,96.48,384
DEBIT,0,16,0,37,116582.01,3150.87,183.82,384
TRANSFER,0,16,0,46,14675678.18,319036.48,101195.63,384
CASH_OUT,0,16,0,57,11706385.05,205375.18,83332.46,384
CASH_IN,0,16,1,97,12846775.38,132440.98,8147.07,385
PAYMENT,0,16,1,184,540024.40,2934.92,113.77,385
DEBIT,0,16,1,24,71846.99,2993.62,254.34,385
TRANSFER,0,16,1,11,8023033.27,729366.66,581473.98,385
CASH_OUT,0,16,1,16,7847713.17,490482.07,398045.62,385
CASH_IN,0,16,2,22,1793128.02,81505.82,11638.84,386
PAYMENT,0,16,2,33,172466.10,5226.25,466.91,386
DEBIT,0,16,2,8,13694.39,1711.80,372.61,386
TRANSFER,0,16,2,2,295159.29,147579.64,9166.42,386
CASH_OUT,0,16,2,2,133571.40,66785.70,5818.62,386
TRANSFER,0,16,3,1,20.00,20.00,0.00,387
CASH_OUT,0,16,3,1,1000.00,1000.00,0.00,387
TRANSFER,0,16,5,2,5567148.18,2783574.09,254213.16,389
CASH_OUT,0,16,5,2,5567148.18,2783574.09,254213.16,389
TRANSFER,0,16,6,2,5182270.28,2591135.14,3664404.31,390
CASH_OUT,0,16,6,1,5182260.28,5182260.28,0.00,390
