action,month,day,hour,count,sum,avg,std,step
TRANSFER,0,10,18,1080,1277971371.05,1183306.83,25583.32,258
CASH_OUT,0,10,18,4528,535928491.13,118358.77,872.00,258
CASH_IN,0,10,19,16880,2356802627.12,139621.01,607.78,259
PAYMENT,0,10,19,9787,74807890.46,7643.60,45.89,259
DEBIT,0,10,19,2169,11872995.99,5473.95,85.43,259
TRANSFER,0,10,19,2546,3430353611.50,1347350.20,18139.53,259
CASH_OUT,0,10,19,10487,1214916559.12,115849.77,556.83,259
CASH_IN,0,10,20,13392,1854816686.92,138501.84,685.19,260
PAYMENT,0,10,20,8129,62689111.11,7711.79,50.77,260
DEBIT,0,10,20,1713,9637218.55,5625.93,95.78,260
TRANSFER,0,10,20,2040,2927966923.99,1435277.90,21593.48,260
CASH_OUT,0,10,20,8196,980210094.81,119596.16,1127.62,260
CASH_IN,0,10,21,10436,1438534643.35,137843.49,770.45,261
PAYMENT,0,10,21,6707,51994436.05,7752.26,56.67,261
DEBIT,0,10,21,1348,8038117.99,5963.00,115.19,261
TRANSFER,0,10,21,1495,2097269155.62,1402855.62,24810.30,261
CASH_OUT,0,10,21,6124,734729885.60,119975.49,1268.73,261
CASH_IN,0,10,22,8012,1119331767.04,139706.91,888.57,262
PAYMENT,0,10,22,5217,40100944.21,7686.59,63.72,262
DEBIT,0,10,22,1098,5801681.05,5283.86,119.30,262
TRANSFER,0,10,22,1155,1636206157.99,1416628.71,28312.99,262
CASH_OUT,0,10,22,4485,532966509.92,118833.11,868.50,262
CASH_IN,0,10,23,6129,865780609.60,141259.69,1033.34,263
PAYMENT,0,10,23,4303,34649635.91,8052.44,74.25,263
DEBIT,0,10,23,868,5202570.26,5993.74,143.98,263
TRANSFER,0,10,23,845,1118174108.92,1323282.97,33032.85,263
CASH_OUT,0,10,23,3374,396124458.09,117405.00,1020.49,263
CASH_IN,0,11,0,3040,440908549.34,145035.71,1469.62,264
PAYMENT,0,11,0,2148,17561439.43,8175.72,106.03,264
DEBIT,0,11,0,435,2337912.89,5374.51,192.41,264
TRANSFER,0,11,0,440,594701455.02,1351594.22,45096.57,264
CASH_OUT,0,11,0,1813,225586970.95,124427.45,2492.14,264
CASH_IN,0,11,1,1177,165516743.39,140625.95,2359.00,265
PAYMENT,0,11,1,822,6543616.57,7960.60,172.26,265
DEBIT,0,11,1,139,681433.44,4902.40,319.90,265
TRANSFER,0,11,1,143,190088040.05,1329286.99,89827.03,265
CASH_OUT,0,11,1,739,101959898.98,137970.09,12122.67,265
CASH_IN,0,11,2,431,59217638.96,137395.91,3695.83,266
PAYMENT,0,11,2,308,2334486.22,7579.50,258.70,266
DEBIT,0,11,2,66,310164.90,4699.47,504.86,266
TRANSFER,0,11,2,60,82451252.78,1374187.55,145283.42,266
CASH_OUT,0,11,2,286,39830878.66,139268.81,20386.60,266
CASH_IN,0,11,3,46,6414501.51,139445.69,11631.88,267
PAYMENT,0,11,3,16,133710.60,8356.91,1282.06,267
DEBIT,0,11,3,10,58727.96,5872.80,1357.88,267
TRANSFER,0,11,3,1,35306.68,35306.68,0.00,267
CASH_OUT,0,11,3,22,2888184.14,131281.10,13045.95,267
TRANSFER,0,11,4,1,1754471.90,1754471.90,0.00,268
CASH_OUT,0,11,4,1,1754471.90,1754471.90,0.00,268
TRANSFER,0,11,5,1,2917414.67,2917414.67,0.00,269
CASH_OUT,0,11,5,1,2917414.67,2917414.67,0.00,269
TRANSFER,0,11,6,1,4364361.03,4364361.03,0.00,270
CASH_OUT,0,11,6,1,4364361.03,4364361.03,0.00,270
TRANSFER,0,11,7,1,50.00,50.00,0.00,271
TRANSFER,0,11,8,3,6877352.88,2292450.96,1449479.18,272
CASH_OUT,0,11,8,2,6877342.88,3438671.44,721824.93,272
TRANSFER,0,11,9,1,4689463.62,4689463.62,0.00,273
CASH_OUT,0,11,9,1,4689463.62,4689463.62,0.00,273
TRANSFER,0,11,10,1,2941200.63,2941200.63,0.00,274
CASH_OUT,0,11,10,1,2941200.63,2941200.63,0.00,274
DEBIT,0,11,12,2,17003.17,8501.59,1308.21,276
TRANSFER,0,11,12,1,978073.12,978073.12,0.00,276
CASH_OUT,0,11,12,1,978073.12,978073.12,0.00,276
CASH_IN,0,11,13,143,18744911.72,131083.30,6827.77,277
PAYMENT,0,11,13,72,675455.37,9381.32,625.86,277
DEBIT,0,11,13,18,101995.57,5666.42,844.65,277
TRANSFER,0,11,13,7,11206108.17,1600872.60,1152142.46,277
CASH_OUT,0,11,13,86,21377681.16,248577.69,92671.92,277
TRANSFER,0,11,14,2,4346233.84,2173116.92,113291.02,278
CASH_OUT,0,11,14,2,4346233.84,2173116.92,113291.02,278
CASH_IN,0,11,15,52,8190628.09,157512.08,12685.07,279
PAYMENT,0,11,15,20,123979.01,6198.95,1221.10,279
DEBIT,0,11,15,7,40408.58,5772.65,1163.59,279
TRANSFER,0,11,15,6,7597637.04,1266272.84,1112729.72,279
CASH_OUT,0,11,15,38,10754500.04,283013.16,166145.69,279
TRANSFER,0,11,16,2,11620250.05,5810125.02,938633.98,280
CASH_OUT,0,11,16,2,11620250.05,5810125.02,938633.98,280
CASH_IN,0,11,17,4059,566765505.78,139631.81,1247.87,281
PAYMENT,0,11,17,2515,24208979.66,9625.84,113.14,281
DEBIT,0,11,17,546,3760209.39,6886.83,210.59,281
TRANSFER,0,11,17,584,797419459.80,1365444.28,40270.13,281
CASH_OUT,0,11,17,2698,324087572.18,120121.41,1825.78,281
CASH_IN,0,11,18,8132,1141025392.29,140313.01,890.05,282
PAYMENT,0,11,18,4542,47108355.76,10371.72,90.42,282
DEBIT,0,11,18,998,7312963.74,7327.62,163.93,282
TRANSFER,0,11,18,1175,1711673018.16,1456742.99,28809.18,282
CASH_OUT,0,11,18,5215,612425660.20,117435.41,819.51,282
CASH_IN,0,11,19,10425,1449127424.28,139005.03,780.68,283
PAYMENT,0,11,19,6166,73654250.26,11945.22,88.55,283
DEBIT,0,11,19,1342,12010618.30,8949.79,161.60,283
TRANSFER,0,11,19,1446,2032508804.38,1405607.75,26236.40,283
CASH_OUT,0,11,19,6440,800334103.26,124275.48,1343.46,283
CASH_IN,0,11,20,12929,1823984571.67,141077.00,702.11,284
PAYMENT,0,11,20,7608,92529285.25,12162.10,80.82,284
DEBIT,0,11,20,1540,14808520.26,9615.92,177.26,284
TRANSFER,0,11,20,1648,2913105401.68,1767661.04,28644.53,284
CASH_OUT,0,11,20,7574,978209618.67,129153.63,877.23,284
CASH_IN,0,11,21,9895,1411672277.50,142665.21,813.43,285
PAYMENT,0,11,21,6215,69639556.43,11205.08,83.93,285
DEBIT,0,11,21,1270,10020990.38,7890.54,160.01,285
TRANSFER,0,11,21,1154,2160351192.94,1872054.76,36080.28,285
CASH_OUT,0,11,21,5684,733997560.97,129133.98,856.97,285
CASH_IN,0,11,22,8562,1220976063.37,142604.07,875.85,286
PAYMENT,0,11,22,5302,54954932.93,10364.94,83.70,286
DEBIT,0,11,22,1057,5245575.33,4962.70,115.53,286
TRANSFER,0,11,22,994,1974123162.83,1986039.40,40927.13,286
CASH_OUT,0,11,22,4885,642312947.19,131486.79,940.44,286
CASH_IN,0,11,23,5643,808761888.42,143321.26,1078.09,287
PAYMENT,0,11,23,3649,40679647.42,11148.16,105.10,287
DEBIT,0,11,23,725,3952169.31,5451.27,155.17,287
TRANSFER,0,11,23,573,1144877571.98,1998041.14,59891.07,287
CASH_OUT,0,11,23,3144,412612611.49,131238.11,1183.76,287
CASH_IN,0,12,0,3012,435004818.51,144423.91,1473.61,288
PAYMENT,0,12,0,2149,36124235.71,16809.79,227.61,288
DEBIT,0,12,0,395,2047783.20,5184.26,194.03,288
TRANSFER,0,12,0,272,610151817.46,2243205.21,86895.33,288
CASH_OUT,0,12,0,1726,235288213.15,136319.94,2646.28,288
CASH_IN,0,12,1,931,135483809.13,145525.04,2777.65,289
PAYMENT,0,12,1,633,6427465.36,10153.97,249.19,289
DEBIT,0,12,1,119,526476.30,4424.17,305.90,289
TRANSFER,0,12,1,92,210932111.55,2292740.34,189711.02,289
CASH_OUT,0,12,1,639,81209304.93,127088.11,2484.05,289
CASH_IN,0,12,2,247,35818041.65,145012.31,5442.40,290
PAYMENT,0,12,2,225,2078284.55,9236.82,386.03,290
DEBIT,0,12,2,38,200377.82,5273.10,583.29,290
TRANSFER,0,12,2,14,31861139.99,2275795.71,327980.20,290
CASH_OUT,0,12,2,149,19346125.12,129839.77,5101.73,290
CASH_IN,0,12,3,5,745463.38,149092.68,34956.95,291
PAYMENT,0,12,3,2,10846.47,5423.23,3951.65,291
DEBIT,0,12,3,1,10815.56,10815.56,0.00,291
TRANSFER,0,12,5,1,2491221.46,2491221.46,0.00,293
CASH_OUT,0,12,5,1,2491221.46,2491221.46,0.00,293
TRANSFER,0,12,7,1,6956489.54,6956489.54,0.00,295
CASH_OUT,0,12,7,1,6956489.54,6956489.54,0.00,295
TRANSFER,0,12,8,3,5725049.79,1908349.93,1176326.68,296
CASH_OUT,0,12,8,2,5725029.79,2862514.89,269059.73,296
TRANSFER,0,12,9,2,3052026.08,1526013.04,2157825.49,297
CASH_OUT,0,12,9,1,3051826.08,3051826.08,0.00,297
TRANSFER,0,12,10,2,2933492.59,1466746.30,2074264.22,298
CASH_OUT,0,12,10,1,2933472.59,2933472.59,0.00,298
TRANSFER,0,12,12,1,10.00,10.00,0.00,300
CASH_IN,0,12,13,1571,224575264.08,142950.52,1999.58,301
PAYMENT,0,12,13,960,11410066.75,11885.49,226.88,301
DEBIT,0,12,13,173,1113587.81,6436.92,348.94,301
TRANSFER,0,12,13,136,352008580.20,2588298.38,168285.87,301
CASH_OUT,0,12,13,1039,142091044.19,136757.50,2052.61,301
CASH_IN,0,12,14,3614,519102672.89,143636.60,1366.66,302
PAYMENT,0,12,14,1959,20811249.27,10623.40,131.86,302
DEBIT,0,12,14,472,2297623.38,4867.85,166.75,302
TRANSFER,0,12,14,240,637392073.34,2655800.31,110300.22,302
CASH_OUT,0,12,14,2325,312598519.26,134450.98,2051.37,302
CASH_IN,0,12,15,2432,358486774.96,147404.10,1667.24,303
PAYMENT,0,12,15,1458,17496285.70,12000.20,180.23,303
DEBIT,0,12,15,317,1812356.04,5717.21,251.37,303
TRANSFER,0,12,15,190,486874442.68,2562497.07,121219.98,303
CASH_OUT,0,12,15,1557,205042116.85,131690.51,1652.39,303
CASH_IN,0,12,16,4389,634779971.27,144629.75,1232.90,304
PAYMENT,0,12,16,2421,24171308.95,9984.02,117.61,304
DEBIT,0,12,16,548,2866536.15,5230.91,162.63,304
TRANSFER,0,12,16,351,880342654.52,2508098.73,92891.22,304
CASH_OUT,0,12,16,2727,365512024.13,134034.48,3029.24,304
CASH_IN,0,12,17,11530,1678468627.72,145574.04,762.45,305
PAYMENT,0,12,17,6210,63795038.94,10272.95,74.14,305
DEBIT,0,12,17,1412,8031320.17,5687.90,109.29,305
TRANSFER,0,12,17,1360,2784976187.33,2047776.61,35714.60,305
CASH_OUT,0,12,17,6829,868385973.28,127161.51,768.90,305
CASH_IN,0,12,18,14581,2101805098.40,144146.84,672.93,306
PAYMENT,0,12,18,8107,81560012.12,10060.44,64.14,306
DEBIT,0,12,18,1892,11531550.83,6094.90,97.11,306
TRANSFER,0,12,18,2207,1935329684.97,876905.16,12846.37,306
CASH_OUT,0,12,18,8877,1115976904.79,125715.55,1308.62,306
CASH_IN,0,12,19,13712,1973241625.18,143906.19,692.87,307
PAYMENT,0,12,19,8056,87879601.48,10908.59,70.76,307
DEBIT,0,12,19,1806,11043973.13,6115.16,102.09,307
TRANSFER,0,12,19,2140,2420451563.28,1131052.13,16138.21,307
CASH_OUT,0,12,19,8548,1097590356.83,128403.18,848.34,307
CASH_IN,0,12,20,14759,2096298932.47,142035.30,663.27,308
PAYMENT,0,12,20,9196,105604432.68,11483.74,67.94,308
DEBIT,0,12,20,1995,13939577.22,6987.26,111.17,308
TRANSFER,0,12,20,2271,2970164346.90,1307866.29,17852.44,308
CASH_OUT,0,12,20,8886,1162985794.98,130878.44,862.44,308
CASH_IN,0,12,21,11045,1589983269.23,143955.03,763.52,309
PAYMENT,0,12,21,6997,77430308.71,11066.22,73.67,309
DEBIT,0,12,21,1388,8368907.24,6029.47,114.78,309
TRANSFER,0,12,21,1553,2514269902.29,1618976.11,27416.01,309
CASH_OUT,0,12,21,6383,822373750.99,128838.12,1059.37,309
CASH_IN,0,12,22,8202,1166352783.11,142203.46,890.88,310
PAYMENT,0,12,22,5239,57990356.36,11068.97,86.86,310
DEBIT,0,12,22,1057,6995634.40,6618.39,145.08,310
TRANSFER,0,12,22,1116,2017069983.39,1807410.38,37450.33,310
CASH_OUT,0,12,22,4781,629784132.83,131726.44,2201.03,310
CASH_IN,0,12,23,7148,1012897431.85,141703.61,948.43,311
PAYMENT,0,12,23,4958,47534122.43,9587.36,79.89,311
DEBIT,0,12,23,937,5178582.40,5526.77,135.70,311
TRANSFER,0,12,23,1003,1215628171.43,1211992.19,26654.16,311
CASH_OUT,0,12,23,3922,506642955.72,129179.74,1955.88,311
CASH_IN,0,13,0,2314,336900106.85,145592.09,1656.63,312
PAYMENT,0,13,0,1559,14065738.43,9022.28,132.55,312
DEBIT,0,13,0,326,1522550.99,4670.40,205.08,312
TRANSFER,0,13,0,334,204630637.55,612666.58,22321.76,312
CASH_OUT,0,13,0,1457,185147794.73,127074.67,2322.71,312
CASH_IN,0,13,1,727,103734032.22,142687.80,2822.19,313
PAYMENT,0,13,1,601,9148548.87,15222.21,388.53,313
DEBIT,0,13,1,101,354061.21,3505.56,223.10,313
TRANSFER,0,13,1,119,67654230.12,568522.94,34036.29,313
CASH_OUT,0,13,1,565,73588672.57,130245.44,2639.00,313
CASH_IN,0,13,2,289,43231128.03,149588.68,4846.40,314
PAYMENT,0,13,2,203,1925624.11,9485.83,388.57,314
DEBIT,0,13,2,46,221767.93,4821.04,507.98,314
TRANSFER,0,13,2,30,15896447.07,529881.57,56127.61,314
CASH_OUT,0,13,2,195,24703354.01,126683.87,4646.51,314
TRANSFER,0,13,3,2,4332939.04,2166469.52,3063822.29,315
CASH_OUT,0,13,3,1,4332919.04,4332919.04,0.00,315
TRANSFER,0,13,7,1,5749254.82,5749254.82,0.00,319
CASH_OUT,0,13,7,1,5749254.82,5749254.82,0.00,319
TRANSFER,0,13,8,1,6705896.14,6705896.14,0.00,320
CASH_OUT,0,13,8,1,6705896.14,6705896.14,0.00,320
TRANSFER,0,13,9,1,2154279.82,2154279.82,0.00,321
CASH_OUT,0,13,9,1,2154279.82,2154279.82,0.00,321
TRANSFER,0,13,10,2,5381425.88,2690712.94,3805172.02,322
CASH_OUT,0,13,10,1,5381375.88,5381375.88,0.00,322
CASH_IN,0,13,11,410,59976459.88,146284.05,3814.19,323
PAYMENT,0,13,11,280,3056784.17,10917.09,374.43,323
DEBIT,0,13,11,70,479064.10,6843.77,567.84,323
TRANSFER,0,13,11,77,63781297.55,828328.54,57736.99,323
CASH_OUT,0,13,11,339,48846847.34,144091.00,9184.56,323
CASH_IN,0,13,12,491,71696955.69,146022.31,3708.66,324
PAYMENT,0,13,12,296,3119120.19,10537.57,325.01,324
DEBIT,0,13,12,50,341705.34,6834.11,657.32,324
TRANSFER,0,13,12,70,42250528.34,603578.98,38407.48,324
CASH_OUT,0,13,12,379,48789635.25,128732.55,3318.80,324
CASH_IN,0,13,13,627,87721139.17,139906.12,3256.92,325
PAYMENT,0,13,13,382,4002021.25,10476.50,293.42,325
DEBIT,0,13,13,111,569201.70,5127.94,345.35,325
TRANSFER,0,13,13,76,52516893.03,691011.75,49458.53,325
CASH_OUT,0,13,13,443,59504221.51,134321.04,6960.49,325
CASH_IN,0,13,14,1307,200515352.84,153416.49,2318.83,326
PAYMENT,0,13,14,830,8317643.26,10021.26,196.72,326
DEBIT,0,13,14,184,892085.87,4848.29,276.56,326
TRANSFER,0,13,14,151,121797734.41,806607.51,46632.38,326
CASH_OUT,0,13,14,973,130249793.84,133864.13,6293.52,326
TRANSFER,0,13,15,2,5733192.78,2866596.39,4053951.21,327
CASH_OUT,0,13,15,1,5733172.78,5733172.78,0.00,327
TRANSFER,0,13,16,1,2348969.48,2348969.48,0.00,328
CASH_OUT,0,13,16,1,2348969.48,2348969.48,0.00,328
CASH_IN,0,13,17,4022,577675562.56,143628.93,1257.61,329
PAYMENT,0,13,17,2358,23339882.05,9898.17,114.82,329
DEBIT,0,13,17,479,3215907.41,6713.79,220.80,329
TRANSFER,0,13,17,571,389683015.44,682457.12,19110.75,329
CASH_OUT,0,13,17,2743,352855582.49,128638.56,1746.37,329
CASH_IN,0,13,18,9071,1299813752.41,143293.33,847.80,330
PAYMENT,0,13,18,5577,55740144.73,9994.65,76.67,330
DEBIT,0,13,18,1294,6975492.02,5390.64,109.54,330
TRANSFER,0,13,18,1491,1055964657.44,708225.79,11636.30,330
CASH_OUT,0,13,18,6276,791015829.89,126038.21,1214.63,330
CASH_IN,0,13,19,9539,1365799125.70,143180.54,823.94,331
PAYMENT,0,13,19,6051,63857395.76,10553.20,78.62,331
DEBIT,0,13,19,1301,7609336.32,5848.84,114.64,331
TRANSFER,0,13,19,1617,1187507603.70,734389.37,11366.61,331
CASH_OUT,0,13,19,6499,828286381.57,127448.28,782.06,331
CASH_IN,0,13,20,12980,1836160399.65,141460.74,691.24,332
PAYMENT,0,13,20,9132,99862714.57,10935.47,66.09,332
DEBIT,0,13,20,1847,10830583.38,5863.88,99.70,332
TRANSFER,0,13,20,2395,2078582593.49,867884.17,11502.22,332
CASH_OUT,0,13,20,8878,1156256568.11,130238.41,768.68,332
CASH_IN,0,13,21,9431,1337766199.26,141847.76,828.68,333
PAYMENT,0,13,21,7261,74553014.61,10267.60,67.64,333
DEBIT,0,13,21,1485,8400135.47,5656.66,107.76,333
TRANSFER,0,13,21,1675,1139770956.59,680460.27,10664.83,333
CASH_OUT,0,13,21,6560,853411888.52,130093.28,1245.81,333
CASH_IN,0,13,22,7776,1091286991.54,140340.41,900.95,334
PAYMENT,0,13,22,6114,54410314.45,8899.30,62.67,334
DEBIT,0,13,22,1151,7043811.27,6119.73,136.88,334
TRANSFER,0,13,22,1402,1034599027.14,737945.10,12467.12,334
CASH_OUT,0,13,22,5490,693900178.42,126393.48,1087.67,334
CASH_IN,0,13,23,6533,924684020.10,141540.49,973.29,335
PAYMENT,0,13,23,5655,44932011.83,7945.54,60.05,335
DEBIT,0,13,23,1018,5681092.15,5580.64,131.67,335
TRANSFER,0,13,23,1216,850960111.96,699802.72,13257.13,335
CASH_OUT,0,13,23,4664,579879061.63,124330.85,883.01,335
CASH_IN,0,14,0,1564,226788589.01,145005.49,1997.65,336
PAYMENT,0,14,0,1533,12362918.84,8064.53,116.53,336
DEBIT,0,14,0,285,1365094.41,4789.80,221.97,336
TRANSFER,0,14,0,306,211226821.38,690283.73,25943.58,336
CASH_OUT,0,14,0,1288,157070624.08,121949.24,1646.82,336
CASH_IN,0,14,1,143,19547253.10,136694.08,6850.06,337
PAYMENT,0,14,1,132,931970.40,7060.38,358.72,337
DEBIT,0,14,1,26,105578.16,4060.70,634.88,337
TRANSFER,0,14,1,14,8850624.87,632187.49,96253.64,337
CASH_OUT,0,14,1,115,14059177.77,122253.72,6094.81,337
CASH_IN,0,14,2,256,37834871.12,147792.47,5555.75,338
PAYMENT,0,14,2,242,1932510.07,7985.58,268.09,338
DEBIT,0,14,2,64,268732.50,4198.95,455.48,338
TRANSFER,0,14,2,42,43126773.51,1026827.94,203205.34,338
CASH_OUT,0,14,2,239,40537045.09,169611.07,35247.39,338
TRANSFER,0,14,3,1,9071611.35,9071611.35,0.00,339
CASH_OUT,0,14,3,1,9071611.35,9071611.35,0.00,339
TRANSFER,0,14,4,1,50.00,50.00,0.00,340
TRANSFER,0,14,5,1,4151393.36,4151393.36,0.00,341
CASH_OUT,0,14,5,1,4151393.36,4151393.36,0.00,341
TRANSFER,0,14,6,3,5112593.34,1704197.78,1191776.19,342
CASH_OUT,0,14,6,2,5112543.34,2556271.67,1151148.33,342
TRANSFER,0,14,7,2,3611126.97,1805563.49,953214.98,343
CASH_OUT,0,14,7,2,3611126.97,1805563.49,953214.98,343
TRANSFER,0,14,10,3,5223448.85,1741149.62,1067556.26,346
CASH_OUT,0,14,10,2,5223428.85,2611714.42,106803.25,346
CASH_IN,0,14,13,800,114935087.51,143668.86,2964.08,349
PAYMENT,0,14,13,759,7897906.42,10405.67,208.49,349
DEBIT,0,14,13,123,614279.27,4994.14,353.38,349
TRANSFER,0,14,13,166,113150307.04,681628.36,37714.13,349
CASH_OUT,0,14,13,725,97702849.44,134762.55,5490.29,349
CASH_IN,0,14,14,645,94304585.10,146208.66,3242.37,350
PAYMENT,0,14,14,538,4947178.18,9195.50,227.96,350
DEBIT,0,14,14,94,515434.95,5483.35,430.47,350
TRANSFER,0,14,14,137,110914887.72,809597.72,81147.88,350
CASH_OUT,0,14,14,664,93796596.36,141259.93,15497.88,350
TRANSFER,0,14,15,2,3659328.70,1829664.35,2587507.85,351
CASH_OUT,0,14,15,1,3659308.70,3659308.70,0.00,351
TRANSFER,0,14,17,1,5517481.56,5517481.56,0.00,353
CASH_OUT,0,14,17,1,5517481.56,5517481.56,0.00,353
CASH_IN,0,14,18,6891,983581041.33,142734.15,970.66,354
PAYMENT,0,14,18,4973,44238645.97,8895.77,70.70,354
DEBIT,0,14,18,1019,6317553.34,6199.76,144.21,354
TRANSFER,0,14,18,1296,929201404.45,716976.39,12803.81,354
CASH_OUT,0,14,18,5371,666681834.94,124126.20,827.56,354
CASH_IN,0,14,19,8177,1165232223.70,142501.19,878.92,355
PAYMENT,0,14,19,6036,58598202.67,9708.12,69.49,355
DEBIT,0,14,19,1264,7074726.00,5597.09,114.62,355
TRANSFER,0,14,19,1588,1161642143.61,731512.68,11550.68,355
CASH_OUT,0,14,19,6645,842534032.51,126792.18,762.91,355
CASH_IN,0,14,20,10911,1546343672.81,141723.37,749.01,356
PAYMENT,0,14,20,8531,79749693.86,9348.22,57.49,356
DEBIT,0,14,20,1611,12914461.80,8016.43,146.34,356
TRANSFER,0,14,20,2262,1495246768.72,661028.63,9423.98,356
CASH_OUT,0,14,20,8382,1040986257.14,124193.06,1225.17,356
CASH_IN,0,14,21,9326,1322799858.12,141840.00,821.70,357
PAYMENT,0,14,21,7711,75208668.22,9753.43,64.66,357
DEBIT,0,14,21,1507,7208926.91,4783.63,93.62,357
TRANSFER,0,14,21,1883,923291202.74,490329.90,6980.84,357
CASH_OUT,0,14,21,7249,877918848.45,121108.96,702.49,357
CASH_IN,0,14,22,7033,995772447.00,141585.73,962.39,358
PAYMENT,0,14,22,6454,70434438.41,10913.30,76.57,358
DEBIT,0,14,22,1130,5121371.57,4532.19,104.67,358
TRANSFER,0,14,22,1507,683265595.32,453394.56,7148.76,358
CASH_OUT,0,14,22,5587,693776752.94,124176.97,822.26,358
CASH_IN,0,14,23,4713,652647177.44,138478.08,1118.40,359
PAYMENT,0,14,23,4736,44904636.97,9481.55,78.17,359
DEBIT,0,14,23,836,6131204.05,7333.98,170.32,359
TRANSFER,0,14,23,1015,428721549.51,422385.76,11362.62,359
CASH_OUT,0,14,23,3871,474324280.11,122532.75,2591.21,359
CASH_IN,0,15,0,1912,253889813.64,132787.56,1724.64,360
PAYMENT,0,15,0,2101,14294556.19,6803.69,80.93,360
DEBIT,0,15,0,359,1441971.37,4016.63,182.10,360
TRANSFER,0,15,0,457,155660615.95,340614.04,9155.65,360
CASH_OUT,0,15,0,1764,191023371.31,108289.89,1215.30,360
CASH_IN,0,15,1,329,45685066.40,138860.38,4254.63,361
PAYMENT,0,15,1,471,5936881.30,12604.84,334.17,361
DEBIT,0,15,1,75,249405.37,3325.40,412.33,361
TRANSFER,0,15,1,82,22692971.88,276743.56,19716.61,361
CASH_OUT,0,15,1,306,32625721.69,106620.01,3077.94,361
CASH_IN,0,15,2,14,1768132.30,126295.16,20477.08,362
PAYMENT,0,15,2,25,57898.90,2315.96,236.88,362
DEBIT,0,15,2,10,58453.96,5845.40,1760.83,362
TRANSFER,0,15,2,2,12000316.72,6000158.36,8295364.80,362
CASH_OUT,0,15,2,2,11945165.49,5972582.74,8334362.61,362
TRANSFER,0,15,3,1,7393133.35,7393133.35,0.00,363
CASH_OUT,0,15,3,1,7393133.35,7393133.35,0.00,363
TRANSFER,0,15,4,2,6030891.85,3015445.92,2510639.11,364
CASH_OUT,0,15,4,2,6030891.85,3015445.92,2510639.11,364
TRANSFER,0,15,5,1,5425192.66,5425192.66,0.00,365
CASH_OUT,0,15,5,1,5425192.66,5425192.66,0.00,365
TRANSFER,0,15,6,1,10.00,10.00,0.00,366
TRANSFER,0,15,7,2,6656661.79,3328330.89,620673.14,367
CASH_OUT,0,15,7,3,6657661.79,2219220.60,1393376.21,367
TRANSFER,0,15,8,2,3635005.51,1817502.76,2570322.91,368
CASH_OUT,0,15,8,1,3634995.51,3634995.51,0.00,368
TRANSFER,0,15,9,1,5355529.70,5355529.70,0.00,369
CASH_OUT,0,15,9,1,5355529.70,5355529.70,0.00,369
TRANSFER,0,15,10,1,7083019.61,7083019.61,0.00,370
CASH_OUT,0,15,10,1,7083019.61,7083019.61,0.00,370
CASH_IN,0,15,12,57,9601828.76,168453.14,11690.01,372
PAYMENT,0,15,12,52,501702.26,9648.12,852.01,372
DEBIT,0,15,12,17,54952.74,3232.51,537.19,372
TRANSFER,0,15,12,16,18157435.87,1134839.74,736459.31,372
CASH_OUT,0,15,12,43,17094734.08,397551.96,274804.00,372
CASH_IN,0,15,13,105,14653765.47,139559.67,7940.94,373
PAYMENT,0,15,13,70,708218.70,10117.41,639.47,373
DEBIT,0,15,13,25,162328.77,6493.15,930.93,373
TRANSFER,0,15,13,21,20249616.38,964267.45,383542.04,373
CASH_OUT,0,15,13,87,21103097.26,242564.34,94669.76,373
CASH_IN,0,15,14,94,15088146.77,160512.20,7960.48,374
PAYMENT,0,15,14,49,485686.35,9911.97,697.04,374
DEBIT,0,15,14,9,40980.71,4553.41,1422.94,374
TRANSFER,0,15,14,17,8893235.44,523131.50,173887.22,374
CASH_OUT,0,15,14,84,17136734.11,204008.74,36734.07,374
CASH_IN,0,15,15,419,67025026.11,159964.26,4188.33,375
PAYMENT,0,15,15,294,2407762.83,8189.67,259.21,375
DEBIT,0,15,15,75,363010.38,4840.14,391.71,375
TRANSFER,0,15,15,77,29104631.41,377982.23,24979.30,375
CASH_OUT,0,15,15,386,55314398.98,143301.55,3432.98,375
CASH_IN,0,15,16,181,26039988.84,143867.34,5815.18,376
PAYMENT,0,15,16,144,1533095.72,10646.50,485.26,376
DEBIT,0,15,16,34,199308.08,5862.00,759.34,376
TRANSFER,0,15,16,43,88229116.04,2051839.91,212071.50,376
CASH_OUT,0,15,16,175,28070888.19,160405.08,19886.41,376
TRANSFER,0,15,17,2,10362244.50,5181122.25,7327199.21,377
CASH_OUT,0,15,17,1,10362234.50,10362234.50,0.00,377
CASH_IN,0,15,19,202,26078450.82,129101.24,5978.27,379
PAYMENT,0,15,19,139,982766.33,7070.26,308.23,379
DEBIT,0,15,19,47,230263.63,4899.23,574.79,379
TRANSFER,0,15,19,23,8130671.82,353507.47,91701.97,379
CASH_OUT,0,15,19,201,23833660.62,118575.43,10715.84,379
CASH_IN,0,15,20,1577,192846258.46,122286.78,1778.87,380
PAYMENT,0,15,20,1435,8406484.33,5858.18,80.12,380
DEBIT,0,15,20,279,1643988.63,5892.43,235.81,380
TRANSFER,0,15,20,304,65984648.42,217054.76,6296.37,380
CASH_OUT,0,15,20,1457,147378654.72,101152.13,1254.44,380
CASH_IN,0,15,21,1114,125460704.32,112621.82,2007.26,381
PAYMENT,0,15,21,1372,6949199.65,5065.01,67.75,381
