action,month,day,hour,count,sum,avg,std,step
CASH_IN,0,10,20,13481,1875120724.79,139093.59,682.53,260
PAYMENT,0,10,20,8246,64509372.91,7823.11,50.68,260
DEBIT,0,10,20,892,4314726.03,4837.14,121.28,260
TRANSFER,0,10,20,2024,2771989173.68,1369559.87,21322.90,260
CASH_OUT,0,10,20,8375,998465314.00,119219.74,1077.02,260
CASH_IN,0,10,21,10624,1480795566.55,139382.11,774.59,261
PAYMENT,0,10,21,6608,52065965.84,7879.23,56.74,261
DEBIT,0,10,21,687,3881900.34,5650.51,158.19,261
TRANSFER,0,10,21,1591,2147663472.71,1349882.76,22967.19,261
CASH_OUT,0,10,21,6162,742563685.25,120506.93,749.57,261
CASH_IN,0,10,22,8160,1158111902.80,141925.48,878.18,262
PAYMENT,0,10,22,5140,39337940.85,7653.30,64.14,262
DEBIT,0,10,22,597,2851174.86,4775.84,148.58,262
TRANSFER,0,10,22,1189,1683595099.00,1415975.69,28577.77,262
CASH_OUT,0,10,22,4485,530166779.05,118208.87,1122.36,262
CASH_IN,0,10,23,6188,875002957.46,141403.19,1035.04,263
PAYMENT,0,10,23,4187,33619544.36,8029.51,76.48,263
DEBIT,0,10,23,453,2498983.63,5516.52,185.91,263
TRANSFER,0,10,23,867,1140714196.96,1315702.65,33563.16,263
CASH_OUT,0,10,23,3474,437840067.32,126033.41,2798.21,263
CASH_IN,0,11,0,2983,436637313.39,146375.23,1476.30,264
PAYMENT,0,11,0,2186,18213101.03,8331.70,106.83,264
DEBIT,0,11,0,223,990178.81,4440.26,253.56,264
TRANSFER,0,11,0,437,592233869.70,1355226.25,46280.23,264
CASH_OUT,0,11,0,1877,225607151.14,120195.61,2027.30,264
CASH_IN,0,11,1,1236,173422612.60,140309.56,2249.96,265
PAYMENT,0,11,1,846,6977315.78,8247.42,173.56,265
DEBIT,0,11,1,88,328567.66,3733.72,358.02,265
TRANSFER,0,11,1,150,182927640.60,1219517.60,73578.63,265
CASH_OUT,0,11,1,717,91803221.82,128037.97,8557.03,265
CASH_IN,0,11,2,493,68271327.41,138481.39,3512.37,266
PAYMENT,0,11,2,322,2489164.38,7730.32,270.45,266
DEBIT,0,11,2,38,123448.88,3248.65,304.30,266
TRANSFER,0,11,2,64,103057811.74,1610278.31,146466.72,266
CASH_OUT,0,11,2,326,43546059.15,133576.87,18247.63,266
CASH_IN,0,11,3,55,8089028.43,147073.24,11983.87,267
PAYMENT,0,11,3,18,175324.86,9740.27,1643.77,267
TRANSFER,0,11,3,3,164190.02,54730.01,29238.99,267
CASH_OUT,0,11,3,25,3013327.85,120533.11,15683.08,267
TRANSFER,0,11,4,1,4100732.87,4100732.87,0.00,268
CASH_OUT,0,11,4,1,4100732.87,4100732.87,0.00,268
TRANSFER,0,11,5,1,200.00,200.00,0.00,269
TRANSFER,0,11,6,1,951719.93,951719.93,0.00,270
CASH_OUT,0,11,6,1,951719.93,951719.93,0.00,270
TRANSFER,0,11,7,2,5717364.30,2858682.15,384046.12,271
CASH_OUT,0,11,7,2,5717364.30,2858682.15,384046.12,271
TRANSFER,0,11,10,3,12370315.54,4123438.51,2853986.27,274
CASH_OUT,0,11,10,2,12370265.54,6185132.77,2660347.94,274
TRANSFER,0,11,11,3,11930563.83,3976854.61,4870589.42,275
CASH_OUT,0,11,11,1,11930493.83,11930493.83,0.00,275
TRANSFER,0,11,12,2,3851474.06,1925737.03,1517894.10,276
CASH_OUT,0,11,12,2,3851474.06,1925737.03,1517894.10,276
CASH_IN,0,11,13,113,14975220.50,132524.08,6890.68,277
PAYMENT,0,11,13,57,583867.63,10243.29,839.62,277
DEBIT,0,11,13,5,19708.47,3941.69,1047.95,277
TRANSFER,0,11,13,10,2198759.01,219875.90,48616.59,277
CASH_OUT,0,11,13,98,12371447.85,126239.26,6190.28,277
TRANSFER,0,11,14,1,1511986.37,1511986.37,0.00,278
CASH_OUT,0,11,14,1,1511986.37,1511986.37,0.00,278
CASH_IN,0,11,15,44,6365199.30,144663.62,12498.73,279
PAYMENT,0,11,15,13,117606.59,9046.66,1366.36,279
TRANSFER,0,11,15,7,14880589.32,2125798.47,741149.01,279
CASH_OUT,0,11,15,33,17535287.47,531372.35,203466.75,279
TRANSFER,0,11,16,3,13015876.38,4338625.46,2841222.68,280
CASH_OUT,0,11,16,2,13015856.38,6507928.19,2013687.99,280
CASH_IN,0,11,17,4086,571710694.89,139919.41,1260.21,281
PAYMENT,0,11,17,2384,22959888.08,9630.83,116.46,281
DEBIT,0,11,17,278,1797391.75,6465.44,275.17,281
TRANSFER,0,11,17,609,861184705.14,1414096.40,38353.12,281
CASH_OUT,0,11,17,2750,320729067.03,116628.75,1127.05,281
CASH_IN,0,11,18,8164,1158823007.71,141943.04,889.20,282
PAYMENT,0,11,18,4688,48100911.18,10260.43,90.87,282
DEBIT,0,11,18,553,3962242.68,7165.00,208.31,282
TRANSFER,0,11,18,1190,1711763691.66,1438456.88,28804.87,282
CASH_OUT,0,11,18,5216,615284383.99,117960.96,803.65,282
CASH_IN,0,11,19,10367,1436989445.34,138611.89,776.93,283
PAYMENT,0,11,19,6096,72156510.01,11836.70,90.62,283
DEBIT,0,11,19,727,6265111.52,8617.76,209.90,283
TRANSFER,0,11,19,1559,2277897214.41,1461127.14,25322.68,283
CASH_OUT,0,11,19,6481,808873125.21,124806.84,775.25,283
CASH_IN,0,11,20,13010,1822587010.55,140091.24,699.91,284
PAYMENT,0,11,20,7613,92476773.17,12147.22,81.52,284
DEBIT,0,11,20,896,8649767.07,9653.76,228.83,284
TRANSFER,0,11,20,1757,3168489074.88,1803351.78,28559.30,284
CASH_OUT,0,11,20,7759,998779732.66,128725.32,963.73,284
CASH_IN,0,11,21,10152,1449600758.08,142789.67,804.48,285
PAYMENT,0,11,21,5988,66504343.86,11106.27,83.83,285
DEBIT,0,11,21,693,5114298.47,7379.94,191.96,285
TRANSFER,0,11,21,1249,2328154484.27,1864014.80,35996.80,285
CASH_OUT,0,11,21,5681,750818696.67,132163.12,1189.42,285
CASH_IN,0,11,22,8450,1208412094.89,143007.35,873.87,286
PAYMENT,0,11,22,5173,52788848.23,10204.69,85.62,286
DEBIT,0,11,22,570,2670832.46,4685.67,150.70,286
TRANSFER,0,11,22,1049,2059291264.90,1963099.39,40539.63,286
CASH_OUT,0,11,22,4792,630008058.55,131470.80,959.29,286
CASH_IN,0,11,23,5560,800987992.43,144062.59,1090.53,287
PAYMENT,0,11,23,3612,41102032.81,11379.30,106.03,287
DEBIT,0,11,23,422,2066292.04,4896.43,159.24,287
TRANSFER,0,11,23,613,1310608049.70,2138022.92,56510.53,287
CASH_OUT,0,11,23,3147,416120125.46,132227.56,1187.68,287
CASH_IN,0,12,0,2944,428039373.56,145393.81,1508.02,288
PAYMENT,0,12,0,2116,35535864.96,16793.89,219.69,288
DEBIT,0,12,0,212,851208.17,4015.13,193.39,288
TRANSFER,0,12,0,299,671561766.09,2246025.97,91126.95,288
CASH_OUT,0,12,0,1764,252269219.81,143009.76,4876.00,288
CASH_IN,0,12,1,915,135777612.21,148390.83,2771.64,289
PAYMENT,0,12,1,617,6099371.19,9885.53,247.94,289
DEBIT,0,12,1,103,357194.35,3467.91,244.35,289
TRANSFER,0,12,1,82,171321385.52,2089285.19,179743.50,289
CASH_OUT,0,12,1,711,98434236.36,138444.78,7065.30,289
CASH_IN,0,12,2,292,41153130.84,140935.38,4397.61,290
PAYMENT,0,12,2,182,1726469.23,9486.09,412.41,290
DEBIT,0,12,2,19,67300.15,3542.11,654.46,290
TRANSFER,0,12,2,15,33987236.53,2265815.77,483801.51,290
CASH_OUT,0,12,2,142,30322801.32,213540.85,53449.35,290
CASH_IN,0,12,3,3,228860.35,76286.78,50626.16,291
PAYMENT,0,12,3,1,1083.98,1083.98,0.00,291
TRANSFER,0,12,3,3,12742077.24,4247359.08,5201870.01,291
CASH_OUT,0,12,3,1,12741977.24,12741977.24,0.00,291
TRANSFER,0,12,4,2,4290161.70,2145080.85,3033574.15,292
CASH_OUT,0,12,4,1,4290141.70,4290141.70,0.00,292
TRANSFER,0,12,5,3,11586092.04,3862030.68,1744887.49,293
CASH_OUT,0,12,5,3,11586092.04,3862030.68,1744887.49,293
TRANSFER,0,12,6,5,11158706.48,2231741.30,1581067.82,294
CASH_OUT,0,12,6,2,11158586.48,5579293.24,1625646.64,294
TRANSFER,0,12,7,1,4931665.85,4931665.85,0.00,295
CASH_OUT,0,12,7,1,4931665.85,4931665.85,0.00,295
TRANSFER,0,12,8,1,7539530.97,7539530.97,0.00,296
CASH_OUT,0,12,8,1,7539530.97,7539530.97,0.00,296
TRANSFER,0,12,9,1,4667196.06,4667196.06,0.00,297
CASH_OUT,0,12,9,1,4667196.06,4667196.06,0.00,297
TRANSFER,0,12,10,2,4456915.00,2228457.50,3151486.53,298
CASH_OUT,0,12,10,1,4456895.00,4456895.00,0.00,298
TRANSFER,0,12,11,1,4144405.53,4144405.53,0.00,299
CASH_OUT,0,12,11,1,4144405.53,4144405.53,0.00,299
TRANSFER,0,12,12,1,5548541.93,5548541.93,0.00,300
CASH_OUT,0,12,12,1,5548541.93,5548541.93,0.00,300
CASH_IN,0,12,13,1581,235643481.07,149047.11,2145.41,301
PAYMENT,0,12,13,947,11052842.40,11671.43,225.93,301
DEBIT,0,12,13,111,592714.79,5339.77,397.37,301
TRANSFER,0,12,13,131,309888662.96,2365562.31,147443.53,301
CASH_OUT,0,12,13,1026,135694399.52,132255.75,2033.46,301
CASH_IN,0,12,14,3592,521346212.74,145140.93,1348.56,302
PAYMENT,0,12,14,1983,21010498.31,10595.31,133.68,302
DEBIT,0,12,14,232,929654.04,4007.13,220.37,302
TRANSFER,0,12,14,300,766147161.47,2553823.87,100290.69,302
CASH_OUT,0,12,14,2329,313605682.42,134652.50,2122.85,302
CASH_IN,0,12,15,2468,367667783.34,148973.98,1706.18,303
PAYMENT,0,12,15,1407,16495807.83,11724.10,177.97,303
DEBIT,0,12,15,168,886085.60,5274.32,304.07,303
TRANSFER,0,12,15,199,522951337.86,2627896.17,130547.15,303
CASH_OUT,0,12,15,1607,228033401.01,141900.06,7820.30,303
CASH_IN,0,12,16,4390,631219832.71,143785.84,1218.17,304
PAYMENT,0,12,16,2478,25443451.06,10267.74,117.44,304
DEBIT,0,12,16,327,1464018.00,4477.12,179.27,304
TRANSFER,0,12,16,365,895640722.56,2453810.20,95181.42,304
CASH_OUT,0,12,16,2863,384781347.28,134397.96,3004.56,304
CASH_IN,0,12,17,11490,1680605114.72,146266.76,765.98,305
PAYMENT,0,12,17,6347,65797085.96,10366.64,73.58,305
DEBIT,0,12,17,790,3942608.87,4990.64,130.24,305
TRANSFER,0,12,17,1429,2960035514.47,2071403.44,36318.32,305
CASH_OUT,0,12,17,6881,880557800.63,127969.45,1365.82,305
CASH_IN,0,12,18,14769,2119780133.56,143529.02,673.54,306
PAYMENT,0,12,18,8289,83238692.72,10042.07,63.08,306
DEBIT,0,12,18,999,5410017.28,5415.43,126.31,306
TRANSFER,0,12,18,2308,2027282300.61,878371.88,12637.87,306
CASH_OUT,0,12,18,8961,1141812291.01,127420.19,1420.21,306
CASH_IN,0,12,19,13781,1968603939.27,142849.14,691.21,307
PAYMENT,0,12,19,8078,88544723.76,10961.22,69.63,307
DEBIT,0,12,19,957,5350852.59,5591.28,121.71,307
TRANSFER,0,12,19,2218,2499678399.56,1126996.57,15714.37,307
CASH_OUT,0,12,19,8748,1113891634.62,127331.01,752.55,307
CASH_IN,0,12,20,14774,2115847224.87,143214.24,670.51,308
PAYMENT,0,12,20,9170,106397043.95,11602.73,68.07,308
DEBIT,0,12,20,1050,6806036.39,6481.94,138.81,308
TRANSFER,0,12,20,2256,2901914607.38,1286309.67,18287.21,308
CASH_OUT,0,12,20,9125,1209424422.34,132539.66,1182.75,308
CASH_IN,0,12,21,11081,1564393624.94,141178.02,765.82,309
PAYMENT,0,12,21,7016,77784236.75,11086.69,74.99,309
DEBIT,0,12,21,787,4188969.06,5322.71,140.49,309
TRANSFER,0,12,21,1578,2507145798.02,1588812.29,26804.59,309
CASH_OUT,0,12,21,6255,803180990.23,128406.23,796.94,309
CASH_IN,0,12,22,8364,1197967154.97,143228.98,882.07,310
PAYMENT,0,12,22,5194,58420507.33,11247.69,86.62,310
DEBIT,0,12,22,571,3587776.75,6283.32,190.47,310
TRANSFER,0,12,22,1158,2025088354.42,1748780.96,35647.52,310
CASH_OUT,0,12,22,4814,634041910.47,131707.92,2061.83,310
CASH_IN,0,12,23,6947,988906904.55,142350.21,978.72,311
PAYMENT,0,12,23,4973,48251902.09,9702.78,78.78,311
DEBIT,0,12,23,547,2646989.47,4839.10,148.23,311
TRANSFER,0,12,23,1036,1327146898.43,1281029.82,26397.62,311
CASH_OUT,0,12,23,4123,526467235.01,127690.33,980.92,311
CASH_IN,0,13,0,2378,341114125.07,143445.81,1630.34,312
PAYMENT,0,13,0,1653,15330630.79,9274.43,131.83,312
DEBIT,0,13,0,183,689827.34,3769.55,237.12,312
TRANSFER,0,13,0,302,192327166.99,636844.92,24077.52,312
CASH_OUT,0,13,0,1459,184874955.76,126713.47,1631.24,312
CASH_IN,0,13,1,794,114932165.36,144750.84,3035.48,313
PAYMENT,0,13,1,605,9387453.18,15516.45,371.60,313
DEBIT,0,13,1,68,257832.21,3791.65,308.54,313
TRANSFER,0,13,1,96,71852182.72,748460.24,62599.64,313
CASH_OUT,0,13,1,527,73130968.98,138768.44,10030.24,313
CASH_IN,0,13,2,283,41381957.56,146226.00,4929.60,314
PAYMENT,0,13,2,199,1932112.80,9709.11,417.09,314
DEBIT,0,13,2,18,60916.62,3384.26,726.22,314
TRANSFER,0,13,2,31,15766758.39,508605.11,47517.92,314
CASH_OUT,0,13,2,180,23024121.38,127911.79,4768.35,314
TRANSFER,0,13,3,3,10119561.20,3373187.07,2409385.29,315
CASH_OUT,0,13,3,2,10119541.20,5059770.60,2480557.56,315
TRANSFER,0,13,4,1,4405840.06,4405840.06,0.00,316
CASH_OUT,0,13,4,1,4405840.06,4405840.06,0.00,316
TRANSFER,0,13,5,1,20.00,20.00,0.00,317
TRANSFER,0,13,7,1,4754758.75,4754758.75,0.00,319
CASH_OUT,0,13,7,1,4754758.75,4754758.75,0.00,319
TRANSFER,0,13,8,3,9900400.06,3300133.35,2269509.82,320
CASH_OUT,0,13,8,2,9900390.06,4950195.03,2065545.46,320
TRANSFER,0,13,10,3,3789198.66,1263066.22,1401285.31,322
CASH_OUT,0,13,10,2,3789188.66,1894594.33,2336971.45,322
CASH_IN,0,13,11,508,71199831.88,140157.15,3562.07,323
PAYMENT,0,13,11,263,2741059.28,10422.28,396.78,323
DEBIT,0,13,11,24,112979.39,4707.47,723.20,323
TRANSFER,0,13,11,64,53810529.72,840789.53,87283.91,323
CASH_OUT,0,13,11,315,44912252.04,142578.58,14844.97,323
CASH_IN,0,13,12,478,68891832.00,144125.17,3815.94,324
PAYMENT,0,13,12,276,2983840.91,10811.02,341.63,324
DEBIT,0,13,12,26,166095.65,6388.29,964.56,324
TRANSFER,0,13,12,77,55747635.92,723995.27,155666.55,324
CASH_OUT,0,13,12,358,59163954.13,165262.44,33730.95,324
CASH_IN,0,13,13,618,91483102.80,148030.91,3283.56,325
PAYMENT,0,13,13,385,3938918.32,10230.96,281.87,325
DEBIT,0,13,13,36,151004.82,4194.58,460.45,325
TRANSFER,0,13,13,99,69762427.45,704670.98,42018.96,325
CASH_OUT,0,13,13,487,64499893.42,132443.31,4119.92,325
CASH_IN,0,13,14,1323,203629315.15,153914.83,2298.73,326
PAYMENT,0,13,14,811,8214415.22,10128.75,208.27,326
DEBIT,0,13,14,77,327359.24,4251.42,385.00,326
TRANSFER,0,13,14,166,114299466.67,688551.00,37338.63,326
CASH_OUT,0,13,14,1010,135960184.64,134614.04,4166.25,326
TRANSFER,0,13,15,1,5718588.41,5718588.41,0.00,327
CASH_OUT,0,13,15,1,5718588.41,5718588.41,0.00,327
CASH_IN,0,13,17,4196,605048204.06,144196.43,1254.08,329
PAYMENT,0,13,17,2340,23762187.03,10154.78,120.87,329
DEBIT,0,13,17,322,2033701.85,6315.84,233.07,329
TRANSFER,0,13,17,633,403397412.76,637278.69,15805.63,329
CASH_OUT,0,13,17,2833,356451850.12,125821.34,1141.48,329
CASH_IN,0,13,18,9148,1315618441.77,143814.87,845.63,330
PAYMENT,0,13,18,5651,56848360.27,10059.88,76.42,330
DEBIT,0,13,18,693,3436501.59,4958.88,134.01,330
TRANSFER,0,13,18,1507,1072741998.50,711839.42,11659.16,330
CASH_OUT,0,13,18,6427,810444987.19,126100.04,928.67,330
CASH_IN,0,13,19,9640,1381346102.79,143293.16,815.44,331
PAYMENT,0,13,19,6078,64333207.81,10584.60,79.19,331
DEBIT,0,13,19,708,3933449.09,5555.72,152.74,331
TRANSFER,0,13,19,1761,1287349053.12,731032.97,10879.57,331
CASH_OUT,0,13,19,6566,837738081.86,127587.28,772.01,331
CASH_IN,0,13,20,13078,1858532844.70,142111.40,699.40,332
PAYMENT,0,13,20,9129,101471093.38,11115.25,66.77,332
DEBIT,0,13,20,1027,5509123.80,5364.29,126.44,332
TRANSFER,0,13,20,2362,2047766374.04,866962.90,11568.04,332
CASH_OUT,0,13,20,9131,1192319143.99,130579.25,768.14,332
CASH_IN,0,13,21,9554,1373935926.11,143807.40,821.76,333
PAYMENT,0,13,21,7006,72247712.85,10312.26,67.87,333
DEBIT,0,13,21,753,3796841.11,5042.29,138.57,333
TRANSFER,0,13,21,1813,1226579901.50,676547.11,9953.94,333
CASH_OUT,0,13,21,6572,851737723.20,129600.99,991.29,333
CASH_IN,0,13,22,8123,1147015803.77,141205.93,885.35,334
PAYMENT,0,13,22,6283,56108114.03,8930.15,61.78,334
DEBIT,0,13,22,653,3622404.23,5547.33,158.72,334
TRANSFER,0,13,22,1451,1059200846.72,729979.91,13017.42,334
CASH_OUT,0,13,22,5621,710030532.12,126317.48,1355.38,334
CASH_IN,0,13,23,6556,934150546.79,142487.88,989.13,335
PAYMENT,0,13,23,5591,43856366.14,7844.10,59.91,335
DEBIT,0,13,23,570,2841446.32,4984.99,155.89,335
TRANSFER,0,13,23,1264,875917990.90,692973.09,12510.31,335
CASH_OUT,0,13,23,4714,588752423.32,124894.45,1039.88,335
CASH_IN,0,14,0,1693,243172037.17,143633.81,1982.50,336
PAYMENT,0,14,0,1603,12623404.29,7874.86,107.93,336
DEBIT,0,14,0,172,693084.57,4029.56,250.15,336
TRANSFER,0,14,0,319,232468427.91,728741.15,30952.35,336
CASH_OUT,0,14,0,1282,168970020.33,131801.89,5484.39,336
CASH_IN,0,14,1,155,20855561.72,134552.01,6133.38,337
PAYMENT,0,14,1,118,900569.77,7631.95,396.28,337
DEBIT,0,14,1,8,36571.46,4571.43,1421.68,337
TRANSFER,0,14,1,22,13060863.44,593675.61,74331.61,337
CASH_OUT,0,14,1,115,13818078.82,120157.21,5617.70,337
CASH_IN,0,14,2,263,37652160.05,143164.11,5214.93,338
PAYMENT,0,14,2,213,1613817.68,7576.61,317.18,338
DEBIT,0,14,2,33,130402.50,3951.59,617.12,338
TRANSFER,0,14,2,50,38501859.64,770037.19,58228.22,338
CASH_OUT,0,14,2,218,26287848.52,120586.46,4077.98,338
TRANSFER,0,14,3,1,2621121.68,2621121.68,0.00,339
CASH_OUT,0,14,3,1,2621121.68,2621121.68,0.00,339
TRANSFER,0,14,4,1,3704936.43,3704936.43,0.00,340
CASH_OUT,0,14,4,1,3704936.43,3704936.43,0.00,340
TRANSFER,0,14,8,3,15154071.28,5051357.09,104229.71,344
CASH_OUT,0,14,8,3,15154071.28,5051357.09,104229.71,344
TRANSFER,0,14,9,3,23296077.76,7765359.25,2543141.20,345
CASH_OUT,0,14,9,3,23296077.76,7765359.25,2543141.20,345
TRANSFER,0,14,10,2,15269476.38,7634738.19,5002887.89,346
CASH_OUT,0,14,10,2,15269476.38,7634738.19,5002887.89,346
TRANSFER,0,14,12,3,7570133.29,2523377.76,1861443.53,348
CASH_OUT,0,14,12,2,7570113.29,3785056.64,2075785.73,348
CASH_IN,0,14,13,804,118547977.57,147447.73,2915.53,349
PAYMENT,0,14,13,727,7213514.19,9922.30,216.78,349
DEBIT,0,14,13,66,245245.32,3715.84,334.28,349
TRANSFER,0,14,13,159,107748805.83,677665.45,34050.26,349
CASH_OUT,0,14,13,698,86666402.10,124163.90,2423.35,349
CASH_IN,0,14,14,694,101526576.83,146291.90,3291.31,350
PAYMENT,0,14,14,513,4868136.38,9489.54,229.10,350
DEBIT,0,14,14,39,155481.05,3986.69,383.39,350
TRANSFER,0,14,14,156,133200242.45,853847.71,53366.07,350
CASH_OUT,0,14,14,677,99153165.71,146459.62,10846.96,350
TRANSFER,0,14,15,1,20.00,20.00,0.00,351
TRANSFER,0,14,16,1,3964391.48,3964391.48,0.00,352
CASH_OUT,0,14,16,1,3964391.48,3964391.48,0.00,352
CASH_IN,0,14,18,6925,990804558.01,143076.47,980.94,354
PAYMENT,0,14,18,5022,45913600.72,9142.49,72.04,354
DEBIT,0,14,18,564,3329055.38,5902.58,180.96,354
TRANSFER,0,14,18,1290,972480080.02,753860.53,12762.88,354
CASH_OUT,0,14,18,5636,698717710.39,123974.04,796.59,354
CASH_IN,0,14,19,8452,1224871101.11,144920.86,872.59,355
PAYMENT,0,14,19,5876,57206787.75,9735.67,70.47,355
DEBIT,0,14,19,729,3667888.56,5031.40,140.62,355
TRANSFER,0,14,19,1563,1158421783.91,741152.77,12426.45,355
CASH_OUT,0,14,19,6661,850125051.84,127627.24,770.86,355
CASH_IN,0,14,20,11092,1564467460.51,141044.67,759.64,356
PAYMENT,0,14,20,8437,79217312.06,9389.27,57.91,356
DEBIT,0,14,20,952,7385016.05,7757.37,179.18,356
TRANSFER,0,14,20,2236,1463203051.79,654384.19,9382.73,356
CASH_OUT,0,14,20,8842,1100898894.19,124507.90,1037.30,356
CASH_IN,0,14,21,9484,1348284621.03,142164.13,821.93,357
PAYMENT,0,14,21,7748,75574267.25,9754.04,64.51,357
DEBIT,0,14,21,813,3483855.21,4285.18,118.08,357
TRANSFER,0,14,21,1976,976151840.40,494003.97,7167.59,357
CASH_OUT,0,14,21,7422,898366340.97,121041.01,854.67,357
CASH_IN,0,14,22,7182,1036895079.39,144374.14,970.27,358
PAYMENT,0,14,22,6460,72289374.96,11190.31,77.60,358
DEBIT,0,14,22,688,2688347.41,3907.48,118.88,358
TRANSFER,0,14,22,1484,677266934.34,456379.34,7699.57,358
CASH_OUT,0,14,22,5722,727341197.41,127113.11,1205.74,358
CASH_IN,0,14,23,4748,667428384.09,140570.43,1166.31,359
PAYMENT,0,14,23,4642,42475017.07,9150.15,79.39,359
DEBIT,0,14,23,501,3154734.75,6296.88,191.62,359
TRANSFER,0,14,23,1057,430426018.64,407214.78,7247.36,359
CASH_OUT,0,14,23,3906,465237398.54,119108.40,918.61,359
CASH_IN,0,15,0,1886,251253239.28,133220.17,1786.43,360
PAYMENT,0,15,0,2149,14364377.56,6684.21,79.39,360
DEBIT,0,15,0,196,639425.50,3262.38,216.48,360
TRANSFER,0,15,0,434,148249958.42,341589.77,9370.49,360
CASH_OUT,0,15,0,1755,191355867.11,109034.68,1210.79,360
CASH_IN,0,15,1,355,51599364.15,145350.32,4173.41,361
PAYMENT,0,15,1,439,5922116.77,13490.02,370.87,361
DEBIT,0,15,1,45,107894.20,2397.65,354.35,361
TRANSFER,0,15,1,79,25967731.26,328705.46,20913.90,361
CASH_OUT,0,15,1,282,31932780.57,113236.81,3082.78,361
CASH_IN,0,15,2,14,1506929.36,107637.81,21473.58,362
PAYMENT,0,15,2,19,53794.51,2831.29,366.15,362
DEBIT,0,15,2,7,23343.72,3334.82,800.67,362
TRANSFER,0,15,2,1,10.00,10.00,0.00,362
CASH_OUT,0,15,2,1,108114.00,108114.00,0.00,362
TRANSFER,0,15,3,1,7805784.80,7805784.80,0.00,363
CASH_OUT,0,15,3,1,7805784.80,7805784.80,0.00,363
TRANSFER,0,15,4,4,14090838.19,3522709.55,663989.29,364
CASH_OUT,0,15,4,4,14090838.19,3522709.55,663989.29,364
TRANSFER,0,15,5,3,9008454.30,3002818.10,671804.76,365
CASH_OUT,0,15,5,3,9008454.30,3002818.10,671804.76,365
TRANSFER,0,15,6,1,2799760.77,2799760.77,0.00,366
CASH_OUT,0,15,6,1,2799760.77,2799760.77,0.00,366
TRANSFER,0,15,7,2,9603733.74,4801866.87,2371835.54,367
CASH_OUT,0,15,7,2,9603733.74,4801866.87,2371835.54,367
TRANSFER,0,15,9,2,2877180.26,1438590.13,2034445.39,369
CASH_OUT,0,15,9,1,2877160.26,2877160.26,0.00,369
TRANSFER,0,15,10,1,4553196.64,4553196.64,0.00,370
CASH_OUT,0,15,10,2,4554196.64,2277098.32,3218889.11,370
TRANSFER,0,15,11,2,7012138.48,3506069.24,1131736.70,371
CASH_OUT,0,15,11,2,7012138.48,3506069.24,1131736.70,371
CASH_IN,0,15,12,61,9460972.20,155097.90,10196.33,372
PAYMENT,0,15,12,30,275716.31,9190.54,950.28,372
DEBIT,0,15,12,4,19576.53,4894.13,3744.64,372
TRANSFER,0,15,12,16,21185322.32,1324082.65,644672.46,372
CASH_OUT,0,15,12,52,22610435.54,434816.07,205304.66,372
CASH_IN,0,15,13,94,14258494.00,151686.11,8724.67,373
PAYMENT,0,15,13,69,604148.46,8755.77,620.10,373
DEBIT,0,15,13,8,26953.72,3369.21,1105.03,373
TRANSFER,0,15,13,20,23147705.64,1157385.28,553804.68,373
CASH_OUT,0,15,13,95,29908374.47,314824.99,119709.23,373
CASH_IN,0,15,14,82,13541011.58,165134.29,8938.59,374
PAYMENT,0,15,14,58,519286.36,8953.21,687.18,374
DEBIT,0,15,14,15,58017.59,3867.84,983.48,374
TRANSFER,0,15,14,21,23570563.57,1122407.79,601574.54,374
CASH_OUT,0,15,14,82,28108638.64,342788.28,156347.47,374
CASH_IN,0,15,15,418,67124620.85,160585.22,4376.73,375
PAYMENT,0,15,15,317,2816518.07,8884.92,256.86,375
DEBIT,0,15,15,48,207927.45,4331.82,384.38,375
TRANSFER,0,15,15,88,32009119.99,363740.00,21131.46,375
CASH_OUT,0,15,15,358,49023432.13,136936.96,3295.44,375
CASH_IN,0,15,16,224,32587283.30,145478.94,5455.93,376
PAYMENT,0,15,16,136,1466733.82,10784.81,520.99,376
DEBIT,0,15,16,22,105213.80,4782.45,739.30,376
TRANSFER,0,15,16,47,112669347.41,2397220.16,162498.39,376
CASH_OUT,0,15,16,204,31316030.45,153509.95,4848.15,376
TRANSFER,0,15,17,1,13430785.94,13430785.94,0.00,377
CASH_OUT,0,15,17,1,13430785.94,13430785.94,0.00,377
CASH_IN,0,15,19,174,22909845.34,131665.78,5946.47,379
PAYMENT,0,15,19,120,754667.22,6288.89,308.43,379
DEBIT,0,15,19,19,61269.77,3224.72,481.95,379
TRANSFER,0,15,19,32,11687036.83,365219.90,73247.96,379
CASH_OUT,0,15,19,183,21538529.23,117696.88,13455.83,379
CASH_IN,0,15,20,1653,205413270.82,124266.95,1800.54,380
PAYMENT,0,15,20,1553,8978759.46,5781.56,77.06,380
DEBIT,0,15,20,142,767287.97,5403.44,299.82,380
TRANSFER,0,15,20,299,61835327.45,206807.12,6716.26,380
CASH_OUT,0,15,20,1435,148431888.54,103436.86,1255.45,380
CASH_IN,0,15,21,1129,127717870.32,113124.77,2006.57,381
PAYMENT,0,15,21,1395,7123333.46,5106.33,68.15,381
DEBIT,0,15,21,125,766174.22,6129.39,329.93,381
TRANSFER,0,15,21,238,46660696.86,196053.35,15415.44,381
CASH_OUT,0,15,21,709,70887415.00,99982.25,5224.09,381
CASH_IN,0,15,22,813,95925058.96,117989.00,2413.78,382
PAYMENT,0,15,22,1414,7408397.04,5239.32,69.37,382
